File,Qualified Name,Current R12 Grade,Manual Grade,Action,Evidence Summary,Best Practice Gap
veilbreakers_terrain/handlers/road_network.py,_build_24_directions,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_dist3,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_dist2,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_slope_penalty,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_astar_24dir,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_astar_24dir._world_to_grid,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_astar_24dir._grid_to_world,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_astar_24dir._heuristic,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_simplify_path_rdp,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,compute_mst_edges,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,compute_mst_edges._find,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,compute_mst_edges._union,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_classify_road_type,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_classify_road_type_extended,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_compute_slope_degrees,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_generate_switchback_points,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_compute_worn_path_spec,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_closest_point_on_segment,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_segments_near,C,D+,DEPRECATE_OR_REMOVE,"R12 marks test_only_or_unwired; practical scan found no accepted production caller, so treat as dead/unwired.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_classify_intersection,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_sample_heightmap_bilinear,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_sample_heightmap,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_detect_bridges,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_road_cross_section_z,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_road_segment_mesh_spec,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,_bridge_mesh_spec,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,compute_road_network,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,compute_road_network._traffic_for_pair,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/road_network.py,handle_compute_road_network,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_addon_health.py,_addon_init_path,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_caves.py,_astar_cave_path,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_caves.py,_astar_cave_path._heuristic,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_caves.py,generate_cave_path,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_caves.py,scatter_collapse_debris._path_point_at_dist,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_foliage_catalog.py,default_asset_catalog_path,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_glacial.py,_path_to_cells,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_hot_reload.py,_module_path,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_legacy_bug_fixes.py,_default_terrain_advanced_path,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_materials_v2.py,apply_sdf_road_blend,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_build_road_cost_map,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_road_type_for_anchor_pair,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_road_profile_params,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_resolve_road_solver_bounds,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_world_path_to_grid_cells,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_generate_road_mesh_specs,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_apply_road_profile_to_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/procedural_meshes.py,generate_bridge_mesh,D+,C,ADD_DIRECT_TESTS,"Registry/wrapper mesh primitive is reachable, but not directly proved as an integrated road/water terrain surface.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/procedural_meshes.py,generate_bridge_stone_mesh,D+,C,ADD_DIRECT_TESTS,"Registry/wrapper mesh primitive is reachable, but not directly proved as an integrated road/water terrain surface.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/procedural_meshes.py,generate_rope_bridge_mesh,D+,C,ADD_DIRECT_TESTS,"Registry/wrapper mesh primitive is reachable, but not directly proved as an integrated road/water terrain surface.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/procedural_meshes.py,generate_bridge_plank_mesh,D+,C,ADD_DIRECT_TESTS,"Registry/wrapper mesh primitive is reachable, but not directly proved as an integrated road/water terrain surface.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
