File,Qualified Name,Current R12 Grade,Manual Grade,Action,Evidence Summary,Best Practice Gap
veilbreakers_terrain/handlers/_scatter_engine.py,generate_cliff_face,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/_terrain_depth.py,generate_cliff_face_mesh,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/_terrain_depth.py,generate_cliff_face_mesh._strata_y_offset,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/_terrain_depth.py,generate_cliff_face_mesh._erosion_recess,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/_terrain_depth.py,detect_cliff_edges,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/environment.py,_cliff_structures_to_overlay_placements,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_audio_zones.py,_cliff_echo_delay,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_caves.py,validate_entrance_cliff_compatible,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_caves.py,snap_entry_to_cliff_face,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_caves.py,generate_canyon_dual_exit,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_caves.py,generate_canyon_dual_exit._has_cliff_in_quadrant,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,build_cliff_candidate_mask,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,carve_cliff_system,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,add_cliff_ledges,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,build_talus_field,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,_cliff_base_trigger_mask,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,_cliff_base_trigger_mask._dilate,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,place_talus_boulders_power_law,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,_generate_cliff_overhang,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,_build_cliff_overhang_mesh_specs,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,_build_cliff_wall_mesh_spec,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,_build_cliff_wall_mesh_spec._strata_offset_at,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,_build_cliff_wall_mesh_spec._crack_groove_at,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,_build_cliff_wall_mesh_spec._fbm_normal_perturb,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,insert_hero_cliff_meshes,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_cliffs.py,validate_cliff_readability,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_features.py,generate_canyon,C,C+,ADD_LIVE_VISUAL_GOLDEN,COMMAND_HANDLERS/public API wiring and direct tests exist; no attached live rendered/engine proof.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_features.py,generate_canyon._wall_verts_for_side,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_features.py,generate_canyon._wall_face_mat,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_features.py,generate_cliff_face,C,C+,ADD_LIVE_VISUAL_GOLDEN,COMMAND_HANDLERS/public API wiring and direct tests exist; no attached live rendered/engine proof.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_features.py,generate_cliff_face._crack_displacement,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_masks.py,extract_ridge_mask,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_materials_ext.py,validate_cliff_silhouette_area,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_materials_ext.py,validate_cliff_silhouette_shape,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_math.py,talus_height_units,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_morphology.py,_ridge_params,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_morphology.py,_canyon_params,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_readability_semantic.py,check_cliff_silhouette_readability,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_apply_canyon_river_carves_stub,C,D+,DEPRECATE_OR_REMOVE,Placeholder/stub helper; tests do not make it a production terrain/cliff implementation.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_detect_cliff_edges_stub,C,D+,DEPRECATE_OR_REMOVE,Placeholder/stub helper; tests do not make it a production terrain/cliff implementation.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_validation.py,validate_cliff_screen_coverage,C,C,ADD_DIRECT_TESTS,"Public utility/orchestration tests exist, but production/pass wiring and live proof remain weak or indirect.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/handlers/terrain_validation.py,check_cliff_silhouette_readability,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
veilbreakers_terrain/procedural_meshes.py,generate_spine_ridge_mesh,D+,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
