File,Callable,SimpleName,Line,Kind,Grade,GradeMatchStatus,GradeMatchMode,DomainTags,IsToolOrBlenderCallable,WiringStatus,RuntimeExposure,NonTestCallCount,EvidenceTypes,EvidenceScore,EvidenceFiles,RiskLevel,FalseGradeFlag,RequiredNextEvidence
terrain_asset_metadata.py,AABB.volume,volume,94,method,A,GRADED,file_qualified,blender_tool;camera_readability;materials_texturing;water;geometry_mesh;scatter_ecology,True,helper_reachable,none,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_atmospheric_volumes.py;veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_terrain_readability_bands.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,
terrain_asset_metadata.py,AABB.center,center,98,method,A,GRADED,file_qualified,blender_tool;camera_readability;materials_texturing;water;geometry_mesh;scatter_ecology,True,helper_reachable,none,13,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_aaa_terrain_vegetation.py;veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_chunk_cache_math_helpers.py;veilbreakers_terrain/tests/test_coverage_gaps.py;veilbreakers_terrain/tests/test_environment_handlers.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_mcp_dispatch.py;veilbreakers_terrain/tests/test_missing_gaps.py;...(+6),LOW,False,
terrain_asset_metadata.py,validate_asset_metadata,validate_asset_metadata,174,function,A,GRADED,file_qualified,blender_tool;camera_readability;materials_texturing;water;geometry_mesh;scatter_ecology,True,direct_test_covered,none,0,direct_test;module_test,7,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py,LOW,False,production_caller_or_scope_exemption;blender_or_mcp_tool_smoke
terrain_asset_metadata.py,classify_size_from_bounds,classify_size_from_bounds,304,function,A,GRADED,file_qualified,blender_tool;camera_readability;materials_texturing;water;geometry_mesh;scatter_ecology,True,direct_test_covered,none,0,direct_test;module_test,7,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py,LOW,False,production_caller_or_scope_exemption;blender_or_mcp_tool_smoke
terrain_asset_metadata.py,AssetContextRuleExt.effective_variance,effective_variance,346,method,A,GRADED,file_qualified,blender_tool;camera_readability;materials_texturing;water;geometry_mesh;scatter_ecology,True,direct_test_covered,none,0,direct_test;module_test,7,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py,LOW,False,production_caller_or_scope_exemption;blender_or_mcp_tool_smoke
terrain_asset_metadata.py,AssetContextRuleExt.blended_score,blended_score,407,method,A,GRADED,file_qualified,blender_tool;camera_readability;materials_texturing;water;geometry_mesh;scatter_ecology,True,helper_reachable,none,2,direct_test;module_test,7,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py,LOW,False,blender_or_mcp_tool_smoke
terrain_assets.py,classify_asset_role,classify_asset_role,153,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,direct_test_covered,none,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,production_caller_or_scope_exemption
terrain_assets.py,build_asset_context_rules,build_asset_context_rules,177,function,A-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,build_asset_context_rule_exts,build_asset_context_rule_exts,283,function,B,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,module_test;live_probe,5,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,direct_behavior_test
terrain_assets.py,_water_exclusion_mask,_water_exclusion_mask,311,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,compute_viability,compute_viability,338,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,_cell_to_world,_cell_to_world,402,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,5,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,_poisson_in_mask,_poisson_in_mask,418,function,A-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,_protected_mask,_protected_mask,488,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,6,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py;veilbreakers_terrain/tests/test_vegetation_depth_runtime_helpers.py,LOW,False,
terrain_assets.py,_region_mask,_region_mask,514,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,place_assets_by_zone,place_assets_by_zone,537,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,_cluster_around,_cluster_around,586,function,A-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,3,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,cluster_rocks_for_cliffs,cluster_rocks_for_cliffs,657,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,cluster_rocks_for_waterfalls,cluster_rocks_for_waterfalls,675,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,scatter_debris_for_caves,scatter_debris_for_caves,693,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,validate_asset_density_and_overlap,validate_asset_density_and_overlap,716,function,A-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,_build_tree_instance_array,_build_tree_instance_array,794,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,_build_detail_density,_build_detail_density,818,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,pass_scatter_intelligent,pass_scatter_intelligent,846,function,A-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,runtime_primary,"master_bundle_pass,module_registrar",0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_assets.py,register_bundle_e_passes,register_bundle_e_passes,974,function,A-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,runtime_primary,master_bundle_registrar,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_protocol_dag_quality_hardening.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_assets.py,LOW,False,
terrain_audio_zones.py,_audio_cc_filter,_audio_cc_filter,196,function,A,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,helper_reachable,none,9,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_audio_zones.py,_label_audio_components,_label_audio_components,211,function,A-,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,helper_reachable,none,2,module_test;live_probe,6,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,direct_behavior_test
terrain_audio_zones.py,_component_boundary_polygon,_component_boundary_polygon,249,function,A-,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_audio_zones.py,_sabine_rt60,_sabine_rt60,277,function,A,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_audio_zones.py,_outdoor_rt60,_outdoor_rt60,342,function,B+,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_audio_zones.py,_chamfer_distance_cells,_chamfer_distance_cells,368,function,D+,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,9,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_audio_zones.py,_cliff_echo_delay,_cliff_echo_delay,456,function,A,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_audio_zones.py,_classify_raster,_classify_raster,526,function,A,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,helper_reachable,none,3,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_audio_zones.py,compute_audio_reverb_zones,compute_audio_reverb_zones,673,function,B+,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,direct_test_covered,none,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,production_caller_or_scope_exemption
terrain_audio_zones.py,compute_audio_zone_list,compute_audio_zone_list,710,function,A,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_audio_zones.py,export_zones_to_wwise_csv,export_zones_to_wwise_csv,881,function,D+,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,direct_test_covered,none,0,direct_test;module_test;live_probe,9,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,production_caller_or_scope_exemption
terrain_audio_zones.py,pass_audio_zones,pass_audio_zones,938,function,B+,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,runtime_primary,"master_bundle_pass,module_registrar",0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_audio_zones.py,register_bundle_j_audio_zones_pass,register_bundle_j_audio_zones_pass,1013,function,A,GRADED,file_qualified,blender_tool;visual_qa;water;geometry_mesh;pipeline_wiring,True,runtime_primary,master_bundle_registrar,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_environment_analysis_runtime_helpers.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_remaining_callable_audit_guardrails.py;veilbreakers_terrain/tests/test_terrain_ecosystem.py,LOW,False,
terrain_banded.py,_scipy_ndimage,_scipy_ndimage,86,function,B,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test;live_probe,9,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_terrain_saliency_direct.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,_offset_pair,_offset_pair,90,function,B,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,2,module_test;live_probe,5,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,direct_behavior_test
terrain_banded.py,BandedHeightmap.shape,shape,152,method,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1012,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/integration/test_full_terrain_pipeline.py;veilbreakers_terrain/tests/test_aaa_terrain_vegetation.py;veilbreakers_terrain/tests/test_aaa_water_scatter.py;veilbreakers_terrain/tests/test_adjacent_tile_contract.py;veilbreakers_terrain/tests/test_atmospheric_volumes.py;veilbreakers_terrain/tests/test_biome_grammar.py;veilbreakers_terrain/tests/test_bundle_bcd_supplements.py;veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;...(+90),LOW,False,
terrain_banded.py,BandedHeightmap.band,band,156,method,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_deep_qa.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_terrain_readability_bands.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,_coord_grids,_coord_grids,168,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,4,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,_fbm_array,_fbm_array,188,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,3,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,_band_sdf_normalize,_band_sdf_normalize,220,function,A-,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,5,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,compute_anisotropic_breakup,compute_anisotropic_breakup,293,function,B+,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,4,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,_kuwahara_filter,_kuwahara_filter,417,function,A-,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,apply_anti_grain_smoothing,apply_anti_grain_smoothing,525,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,5,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,_generate_macro_band,_generate_macro_band,579,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,module_test;live_probe,6,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,direct_behavior_test
terrain_banded.py,_generate_meso_band,_generate_meso_band,619,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,module_test;live_probe,6,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,direct_behavior_test
terrain_banded.py,_generate_micro_band,_generate_micro_band,656,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,module_test;live_probe,6,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,direct_behavior_test
terrain_banded.py,_generate_strata_band,_generate_strata_band,687,function,B+,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,module_test;live_probe,6,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,direct_behavior_test
terrain_banded.py,_generate_warp_field,_generate_warp_field,779,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,module_test;live_probe,6,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,direct_behavior_test
terrain_banded.py,generate_banded_heightmap,generate_banded_heightmap,808,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,compose_banded_heightmap,compose_banded_heightmap,933,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded.py,pass_banded_macro,pass_banded_macro,1000,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,runtime_primary,"master_bundle_pass,module_registrar",0,module_test;live_probe,6,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,direct_behavior_test
terrain_banded.py,register_bundle_g_passes,register_bundle_g_passes,1104,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;pipeline_wiring,True,runtime_primary,master_bundle_registrar,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded_advanced.py,_value_noise_2d,_value_noise_2d,44,function,A,GRADED,file_qualified,blender_tool;materials_texturing;water;geometry_mesh,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded_advanced.py,compute_anisotropic_breakup,compute_anisotropic_breakup,80,function,A,GRADED,file_qualified,blender_tool;materials_texturing;water;geometry_mesh,True,helper_reachable,none,4,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded_advanced.py,_kuwahara_quadrant_stats,_kuwahara_quadrant_stats,168,function,A,GRADED,file_qualified,blender_tool;materials_texturing;water;geometry_mesh,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
terrain_banded_advanced.py,_structure_tensor,_structure_tensor,248,function,D+,GRADED,file_qualified,blender_tool;materials_texturing;water;geometry_mesh,True,helper_reachable,none,1,module_test;live_probe,5,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,direct_behavior_test;material_texture_contract_test
terrain_banded_advanced.py,_anisotropic_kuwahara_filter,_anisotropic_kuwahara_filter,293,function,D+,GRADED,file_qualified,blender_tool;materials_texturing;water;geometry_mesh,True,helper_reachable,none,1,module_test;live_probe,5,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,direct_behavior_test;material_texture_contract_test
terrain_banded_advanced.py,apply_anti_grain_smoothing,apply_anti_grain_smoothing,431,function,A,GRADED,file_qualified,blender_tool;materials_texturing;water;geometry_mesh,True,helper_reachable,none,5,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_bundle_egjn_supplements.py;veilbreakers_terrain/tests/test_terrain_banded.py;veilbreakers_terrain/tests/test_terrain_pipeline_smoke.py;veilbreakers_terrain/tests/test_visual_export_runtime_helpers.py,LOW,False,
