File,Qualified Name,Function,Line,Kind,Scope,R13 Batch,R12 Domain,R12 Strict Grade,R12 Remediation,Wiring Status,R13 Manual Grade,R13 Manual Action,R13 Evidence,R13 Best Practice Gap,R13 Reviewer
scripts/retired_model_provider_batch_generate.py,_detect_category,_detect_category,356,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,_parse_poly_budget,_parse_poly_budget,371,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,_make_variation_prompts,_make_variation_prompts,378,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,parse_manifest,parse_manifest,390,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,write_structured_manifest,write_structured_manifest,474,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerError,retired model providerError,494,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerInsufficientCredit,retired model providerInsufficientCredit,498,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,_default_http,_default_http,505,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerClient,retired model providerClient,526,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerClient.__init__,__init__,527,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerClient._headers,_headers,546,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerClient._log_call,_log_call,554,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerClient._request,_request,570,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerClient.get_balance,get_balance,586,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerClient.create_text_to_model,create_text_to_model,591,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerClient.get_task,get_task,617,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerStudioBackend,retired model providerStudioBackend,623,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerStudioBackend.__init__,__init__,643,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerStudioBackend._run,_run,693,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerStudioBackend._log,_log,697,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerStudioBackend.get_balance,get_balance,714,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerStudioBackend.create_text_to_model,create_text_to_model,739,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerStudioBackend.get_task,get_task,787,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,_truncate,_truncate,817,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,TaskRecord,TaskRecord,833,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,TaskRecord.key,key,851,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,TaskRecord.to_dict,to_dict,854,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,TaskRecord.from_dict,from_dict,858,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger,Ledger,863,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger.__init__,__init__,866,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger.load,load,872,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger.save,save,884,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger.seed_from_specs,seed_from_specs,897,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger.pending,pending,917,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger.in_flight,in_flight,920,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger.done,done,923,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger.failed,failed,926,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,Ledger.touch,touch,929,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,DriverConfig,DriverConfig,947,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,DriverHooks,DriverHooks,965,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,_default_download,_default_download,971,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver,retired model providerBatchDriver,980,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver.__init__,__init__,981,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver.plan,plan,1004,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver.pre_flight,pre_flight,1018,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver.run,run,1050,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver._group_pending_by_prompt,_group_pending_by_prompt,1103,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver._records_for_prompts,_records_for_prompts,1120,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver._submit_records,_submit_records,1134,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver._drain_in_flight,_drain_in_flight,1173,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,retired model providerBatchDriver._download_successes,_download_successes,1223,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
