Review Source,File,Qualified Name,Current R12 Grade,Manual Grade,Action,Evidence Summary,Best Practice Gap,Output Proof Present,Strict AAA Output Grade,Strict AAA Output Gate
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_caves.py,_build_chamber_mesh_geometry._add_vert,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_caves.py,_build_chamber_mesh_geometry._dreybrodt_dims,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_caves.py,_build_chamber_mesh,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_caves.py,_bezier_cubic,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_caves.py,_build_bezier_tunnel_geometry,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_caves.py,handle_generate_cave,C+,B,PROMOTE_TO_B,runtime_primary;tests=veilbreakers_terrain/tests/test_terrain_cave_adapter.py|veilbreakers_terrain/tests/test_terrain_cave_adapter.py::test_cave_canyon_dual_exit_regression|veilbreakers_terrain/tests/test_terrain_cave_adapter.py::test_cave_entry_exit_on_different_faces|veilbreakers_terrain/tests/test_terrain_cave_adapter.py::test_cave_interior_material_separate_from_exterior|veilbreakers_terrain/tests/test_terrain_cave_adapter.py::test_cave_navigation_clearance_minimum|veilbreakers_terrain/tests/test_terrain_cave_adapter.py::test_cave_speleothem_pairing_density;contracts=veilbreakers_terrain/handlers/__init__.py,none; maintain runtime wiring + direct tests + parent/runtime contract,Yes,C+,LIVE_VISUAL_ENGINE_OUTPUT_PROOF_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,_atomic_npz_write,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,save_checkpoint,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=2;refs=2,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,rollback_last_checkpoint,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=3,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,rollback_to,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=2;refs=3,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,list_checkpoints,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,_serialize_value,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,_deserialize_value,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,_intent_to_dict,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,_intent_from_dict,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,save_preset,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,restore_preset,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints.py,autosave_after_pass,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,PresetLocked,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=1;refs=3,wire/deprecate,Yes,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,lock_preset,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=2,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,unlock_preset,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=2,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,is_preset_locked,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,assert_preset_unlocked,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,save_every_n_operations,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=2,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,save_every_n_operations._atomic_npz_save,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,save_every_n_operations.wrapped,D+,D+,WIRE_OR_DEPRECATE,orphan_candidate;tests=1;refs=7,wire/deprecate,Yes,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,save_every_n_operations.unpatch,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,_sanitize,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,generate_checkpoint_filename,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,_day_key,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,_week_key,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,enforce_retention_policy,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_checkpoints_ext.py,enforce_retention_policy._is_checkpoint,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_chunking.py,compute_terrain_chunks,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=5;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_chunking.py,build_tile_seam_contract,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=3;refs=3,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_chunking.py,_blend_locked_edges,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_chunking.py,apply_seam_boundary_conditions,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_chunking.py,build_tile_batch_manifest,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=2;refs=2,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_chunking.py,_empty_metadata,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_chunking.py,_coerce_jsonable_edge_samples,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_chunking.py,_hash_edge_samples,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_chunking.py,_compute_tile_contracts,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,StrataLayer,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=0;refs=1,wire/deprecate,No,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,TalusField,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=0;refs=1,wire/deprecate,No,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,CliffStructure,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=1;refs=3,wire/deprecate,Yes,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_smooth_contour_gaussian,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_fit_bspline_contour,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_moore_contour_all_components,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_trace_moore_boundary,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_trace_moore_boundary._backtrack_dir,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_label_connected_components,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_build_strata_layers,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_region_to_slice,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=2,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_extract_lip_polyline,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_postprocess_lip_polyline,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=0,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_sample_korcak_radii,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,pass_emit_overhang_meshes,C,C,ADD_DIRECT_TESTS,runtime_primary;no_direct_tests;refs=1,add direct runtime tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_fbm2,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_fbm2._h,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=7,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,pass_cliffs,C,B,PROMOTE_TO_B,runtime_primary;tests=veilbreakers_terrain/tests/test_terrain_cliffs.py::test_talus_field_disjoint_from_face_mask;contracts=PassSpec.func,none; maintain runtime wiring + direct tests + parent/runtime contract,Yes,C+,LIVE_VISUAL_ENGINE_OUTPUT_PROOF_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,_protected_mask_for_cliffs,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cliffs.py,register_bundle_b_passes,C+,B,PROMOTE_TO_B,runtime_primary;tests=veilbreakers_terrain/tests/test_terrain_cliffs.py::test_emit_overhang_meshes_publishes_mesh_layer_cache|veilbreakers_terrain/tests/test_terrain_cliffs.py::test_pass_cliffs_is_deterministic|veilbreakers_terrain/tests/test_terrain_cliffs.py::test_pass_cliffs_populates_cliff_candidate_channel|veilbreakers_terrain/tests/test_terrain_cliffs.py::test_pass_cliffs_records_structure_side_effects;contracts=veilbreakers_terrain/handlers/terrain_master_registrar.py,none; maintain runtime wiring + direct tests + parent/runtime contract,Yes,B,PASSED_NONVISUAL_OR_CONTRACT_OUTPUT_GATE
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cloud_shadow.py,_build_perm_table,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cloud_shadow.py,compute_cloud_shadow_mask,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cloud_shadow.py,pass_cloud_shadow,C+,B,PROMOTE_TO_B,runtime_primary;tests=veilbreakers_terrain/tests/test_terrain_ecosystem.py::test_bundle_j_populates_unity_ready_channels|veilbreakers_terrain/tests/test_terrain_ecosystem.py::test_pass_cloud_shadow_populates|veilbreakers_terrain/tests/test_terrain_ecosystem.py::test_unity_export_manifest_writes_files|veilbreakers_terrain/tests/test_terrain_material_ceiling.py::test_bundle_k_passes_produce_unity_channels|veilbreakers_terrain/tests/test_terrain_material_ceiling.py::test_pass_shadow_clipmap_populates_cloud_shadow;contracts=PassSpec.func,none; maintain runtime wiring + direct tests + parent/runtime contract,Yes,C+,LIVE_VISUAL_ENGINE_OUTPUT_PROOF_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_cloud_shadow.py,register_bundle_j_cloud_shadow_pass,C+,C+,REVIEW_FOR_B,runtime_primary;tests=veilbreakers_terrain/tests/test_terrain_master_registrar.py::test_cloud_shadow_renamed_channels_are_independent;parent_contract=False,prove parent/runtime contract,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_decal_placement.py,DecalKind,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=1;refs=1,wire/deprecate,Yes,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_decal_placement.py,_safe_norm,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_decal_placement.py,_log_norm,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_decal_placement.py,compute_decal_density,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_decal_placement.py,pass_decals,C+,B,PROMOTE_TO_B,runtime_primary;tests=veilbreakers_terrain/tests/test_terrain_ecosystem.py::test_decal_density_populates_dict_channel_provenance|veilbreakers_terrain/tests/test_terrain_ecosystem.py::test_pass_decals_fills_dict_channel|veilbreakers_terrain/tests/test_terrain_ecosystem.py::test_unity_export_manifest_writes_files;contracts=PassSpec.func,none; maintain runtime wiring + direct tests + parent/runtime contract,Yes,C+,LIVE_VISUAL_ENGINE_OUTPUT_PROOF_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_decal_placement.py,register_bundle_j_decals_pass,C+,C+,REVIEW_FOR_B,runtime_primary;tests=veilbreakers_terrain/tests/test_phase14_wave1.py::test_decal_pass_definition_declares_channel;parent_contract=False,prove parent/runtime contract,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_delta_integrator.py,_collect_deltas,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_delta_integrator.py,pass_integrate_deltas,C+,B,PROMOTE_TO_B,runtime_primary;tests=veilbreakers_terrain/tests/test_delta_integrator.py|veilbreakers_terrain/tests/test_delta_integrator.py::test_allowed_mutation_permits_delta|veilbreakers_terrain/tests/test_delta_integrator.py::test_cave_delta_applied_to_height|veilbreakers_terrain/tests/test_delta_integrator.py::test_hero_exclusion_combined_with_protected_zone|veilbreakers_terrain/tests/test_delta_integrator.py::test_metrics_report_delta_channels|veilbreakers_terrain/tests/test_delta_integrator.py::test_multiple_deltas_compose_additively;contracts=PassSpec.func,none; maintain runtime wiring + direct tests + parent/runtime contract,Yes,B,PASSED_NONVISUAL_OR_CONTRACT_OUTPUT_GATE
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_delta_integrator.py,register_integrator_pass,C+,B,PROMOTE_TO_B,runtime_primary;tests=veilbreakers_terrain/tests/test_delta_integrator.py::test_run_pipeline_auto_inserts_integrator_after_delta_producer;contracts=veilbreakers_terrain/handlers/terrain_pipeline.py,none; maintain runtime wiring + direct tests + parent/runtime contract,Yes,B,PASSED_NONVISUAL_OR_CONTRACT_OUTPUT_GATE
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,DEMSource,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=1;refs=1,wire/deprecate,Yes,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,DEMTile,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=0;refs=1,wire/deprecate,No,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,_synthetic_dem,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,_fill_nodata,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,_bilinear_resample_2d,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,_load_hgt,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,_load_geotiff,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,_load_geotiff.read_tag,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,_egm96_undulation_m,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,import_dem_tile,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dem_import.py,resample_dem_to_tile_grid,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=0,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_destructibility_patches.py,DestructibilityPatch,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=1;refs=1,wire/deprecate,Yes,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_destructibility_patches.py,detect_destructibility_patches,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=0,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_determinism_ci.py,DeterminismRun,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=0;refs=1,wire/deprecate,No,D+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_determinism_ci.py,_snapshot_channel_hashes,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_determinism_ci.py,_clone_state,C,C,ADD_DIRECT_TESTS,helper_reachable;no_direct_tests;refs=1,add direct tests,No,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_determinism_ci.py,_hash_full_state,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=1,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_determinism_ci.py,run_determinism_check,C+,C+,PROVE_PARENT_CONTRACT_OR_INLINE,helper_reachable;direct_tests=1;refs=2,prove parent contract or inline,Yes,C+,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_determinism_ci.py,detect_determinism_regressions,C,C,WIRE_OR_DEPRECATE,test_only_or_unwired;tests=1;refs=1,prove production wiring,Yes,C,BELOW_B_REMEDIATION_REQUIRED
generic_runtime_handler_01_02,veilbreakers_terrain/handlers/terrain_dirty_tracking.py,DirtyRegion,D+,D+,WIRE_OR_DEPRECATE,missing_wiring_row;tests=0;refs=1,wire/deprecate,No,D+,BELOW_B_REMEDIATION_REQUIRED
