File,Qualified Name,Function,Line,Kind,Scope,R11 Domain,Research Refs,R11 Required AAA Evidence,R11 Grade,R11 B-Floor Grade,R11 Remediation Category,R11 Confidence,R11 Findings
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_threads_derived_cost_map_to_solver._Mesh.update,update,525,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_threads_derived_cost_map_to_solver._fake_compute_road_network,_fake_compute_road_network,534,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map,test_handle_generate_road_prefers_explicit_cost_map,586,method,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._Verts,_Verts,591,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._Verts.ensure_lookup_table,ensure_lookup_table,592,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._BM,_BM,595,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._BM.__init__,__init__,596,nested_function,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._BM.from_mesh,from_mesh,602,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._BM.to_mesh,to_mesh,605,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._BM.free,free,608,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._Mesh,_Mesh,611,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._Mesh.update,update,612,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_prefers_explicit_cost_map._fake_compute_road_network,_fake_compute_road_network,621,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values,test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values,661,method,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._Verts,_Verts,666,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._Verts.ensure_lookup_table,ensure_lookup_table,667,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._BM,_BM,670,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._BM.__init__,__init__,671,nested_function,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._BM.from_mesh,from_mesh,677,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._BM.to_mesh,to_mesh,680,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._BM.free,free,683,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._Mesh,_Mesh,686,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._Mesh.update,update,687,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_sanitizes_explicit_cost_map_nonfinite_values._fake_compute_road_network,_fake_compute_road_network,696,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_write_json_manifest_writes_utf8_and_creates_parent,test_write_json_manifest_writes_utf8_and_creates_parent,736,method,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_cleanup_written_artifacts_removes_existing_and_missing_paths,test_cleanup_written_artifacts_removes_existing_and_missing_paths,747,method,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels,test_handle_generate_road_can_return_road_channels,760,method,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._Verts,_Verts,763,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._Verts.ensure_lookup_table,ensure_lookup_table,764,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._BM,_BM,767,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._BM.__init__,__init__,768,nested_function,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._BM.from_mesh,from_mesh,774,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._BM.to_mesh,to_mesh,777,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._BM.free,free,780,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._Mesh,_Mesh,783,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._Mesh.update,update,784,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_handle_generate_road_can_return_road_channels._fake_compute_road_network,_fake_compute_road_network,793,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures,_road_handler_fixtures,830,method,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures._Verts,_Verts,838,class,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures._Verts.ensure_lookup_table,ensure_lookup_table,839,nested_function,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures._BM,_BM,842,class,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures._BM.__init__,__init__,843,nested_function,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures._BM.from_mesh,from_mesh,849,nested_function,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures._BM.to_mesh,to_mesh,852,nested_function,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures._BM.free,free,855,nested_function,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures._Mesh,_Mesh,858,class,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting._road_handler_fixtures._Mesh.update,update,859,nested_function,test,tooling_wiring,UE_PCG|FROSTBITE_TERRAIN,"Graph/tool exposure, deterministic callable contracts, runtime wiring, clear failure modes, designer iteration path.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_road_fallback_triggers_on_value_error_and_annotates_result,test_road_fallback_triggers_on_value_error_and_annotates_result,869,method,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_road_fallback_triggers_on_value_error_and_annotates_result._fake_solve_network,_fake_solve_network,877,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_road_fallback_triggers_on_value_error_and_annotates_result._fake_run_height_solver,_fake_run_height_solver,883,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_road_fallback_does_not_swallow_unexpected_exception,test_road_fallback_does_not_swallow_unexpected_exception,907,method,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_road_fallback_does_not_swallow_unexpected_exception._UnexpectedBoom,_UnexpectedBoom,915,class,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_road_fallback_does_not_swallow_unexpected_exception._fake_solve_network,_fake_solve_network,918,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_road_strict_env_flag_re_raises_narrowed_exception,test_road_strict_env_flag_re_raises_narrowed_exception,939,method,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestRoadHandlerTerrainAwareRouting.test_road_strict_env_flag_re_raises_narrowed_exception._fake_solve_network,_fake_solve_network,947,nested_function,test,roads_paths,UE_PCG|HOUDINI_HEIGHTFIELDS,"Terrain deformation, shoulders, drainage, worn material blending, spline/path authoring, biome-aware side dressing, rendered proof.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw,TestExportHeightmapRaw,974,class,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_returns_bytes,test_returns_bytes,977,method,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_correct_byte_length,test_correct_byte_length,985,method,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_known_2x2_values,test_known_2x2_values,993,method,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_flip_vertical_reverses_rows,test_flip_vertical_reverses_rows,1008,method,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_flat_heightmap_all_same,test_flat_heightmap_all_same,1025,method,test,terrain_shape,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN,"Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_values_in_uint16_range,test_values_in_uint16_range,1035,method,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_little_endian_byte_order,test_little_endian_byte_order,1044,method,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_larger_heightmap,test_larger_heightmap,1056,method,test,terrain_shape,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN,"Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_shared_value_range_preserves_world_scale,test_shared_value_range_preserves_world_scale,1064,method,test,terrain_shape,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN,"Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
veilbreakers_terrain/tests/test_environment_handlers.py,TestExportHeightmapRaw.test_shared_value_range_clamps_outside_bounds,test_shared_value_range_clamps_outside_bounds,1078,method,test,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",N/A,N/A,TEST_NOT_SHIPPED,test_callable,Test/support callable; not graded as shipped terrain feature.
