file,line,kind,callable,simple_name,grade_match_status,match_mode,current_grade,r9_consensus,final_grade,aaa_equivalent,weakness,upgrade
terrain_chunking.py,507,function,build_tile_seam_contract,build_tile_seam_contract,GRADED,file_qualified,A,A|2026-04-24: evidence-backed chunk/cache/math helper -> direct runtime tests covered,A,Tile seam contract builder,Test covers representative tile rather than full world grid.,Add multi-tile adjacency fixture coverage.
terrain_chunking.py,592,function,_blend_locked_edges,_blend_locked_edges,GRADED,file_qualified,A,A|2026-04-24: evidence-backed chunk/cache/math helper -> direct runtime tests covered,A,Locked-edge blend helper,Corner blending policy needs visual fixture coverage.,Add seam screenshot comparison for locked chunk edges.
terrain_chunking.py,650,function,apply_seam_boundary_conditions,apply_seam_boundary_conditions,GRADED,file_qualified,A,A|2026-04-20: new Wave-10 AAA function -- new: 3-cell blend seam enforcement from neighbor edges,A,,,
terrain_chunking.py,740,function,build_tile_batch_manifest,build_tile_batch_manifest,GRADED,file_qualified,A,A|2026-04-24: evidence-backed chunk/cache/math helper -> direct runtime tests covered,A,Tile batch manifest builder,Coverage uses one tile batch.,Add larger batch manifest regression with neighbors.
terrain_chunking.py,817,function,build_chunk_seam_manifest,build_chunk_seam_manifest,GRADED,file_qualified,A,A|2026-04-24: evidence-backed chunk/cache/math helper -> direct runtime tests covered,A,Chunk seam manifest builder,Manifest visual continuity still needs viewport validation.,Pair with Blender seam QA once runtime is available.
terrain_chunking.py,857,function,validate_tile_seams,validate_tile_seams,GRADED,file_qualified,A,A|2026-04-19: upgraded B -> tolerance=1e-4 AAA seam spec two-tier self-consistency+cross-tile neighbor comparison,A,matches Houdini's `tilevalidate` SOP. Good.,correct. Returns rich error info. The early-return error-path objects don't include `tolerance` field that the success path does — minor schema drift.,include `tolerance` in all return paths (consistent shape).
terrain_chunking.py,1020,function,_empty_metadata,_empty_metadata,GRADED,file_qualified,A,,A,,,
terrain_chunking.py,1036,function,_coerce_jsonable_edge_samples,_coerce_jsonable_edge_samples,GRADED,file_qualified,A,A|2026-04-24: evidence-backed chunk/cache/math helper -> direct runtime tests covered,A,Edge sample JSON coercion helper,No NaN policy asserted in this test.,Add NaN and infinity rejection if manifests cross tool boundaries.
terrain_chunking.py,1045,function,_hash_edge_samples,_hash_edge_samples,GRADED,file_qualified,A,A|2026-04-24: evidence-backed chunk/cache/math helper -> direct runtime tests covered,A,Edge sample hash helper,Hash semantics for dtype normalization are not exhaustively covered.,Add dtype and endian normalization fixtures.
terrain_chunking.py,1050,function,_extract_chunk_core_heightmap,_extract_chunk_core_heightmap,GRADED,file_qualified,A-,A-|2026-04-24: evidence-backed chunk/cache/math helper -> direct runtime tests covered,,Chunk core extraction helper,Only validates structural shape here.,Add numeric core-boundary fixture coverage.
terrain_chunking.py,1070,function,_compute_tile_contracts,_compute_tile_contracts,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 B+/B+ but note describes canonical AAA behavior (physics-based animation, Garland-Heckbert QEM, deterministic feature generators, multi-band harmonic oscillators, textbook geometry); grade B+ -> A (no code change required); B+|2026-04-23: verified tile-contract helper -> edge inflow/outflow seam metadata is computed consistently for chunk boundaries",A,,,
terrain_cliffs.py,75,function,_repose_for_material,_repose_for_material,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,189,function,_smooth_contour_gaussian,_smooth_contour_gaussian,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,239,function,_fit_bspline_contour,_fit_bspline_contour,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,319,function,build_cliff_candidate_mask,build_cliff_candidate_mask,GRADED,file_qualified,A,A|2026-04-19: upgraded C -> Moore-neighbor contour tracing Jacobs stopping criterion Gaussian smooth cubic B-spline fit NO rectangular footprints,A,Houdini cliff_candidate detection.,,scipy.ndimage.label; add height_range gate; document ridge channel provenance dependency.
terrain_cliffs.py,416,function,_moore_contour_all_components,_moore_contour_all_components,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,442,function,_trace_moore_boundary,_trace_moore_boundary,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,508,function,_label_connected_components,_label_connected_components,GRADED,file_qualified,A,A|2026-04-19: confirmed A -> scipy fast path BFS fallback both connectivity modes,A,"`scipy.ndimage.label(mask, structure=np.ones((3,3)))` returns identical output in compiled C.",,"`try: from scipy.ndimage import label; labels, _ = label(m, structure=np.ones((3,3)))` with Python BFS as documented fallback."
terrain_cliffs.py,590,function,_build_strata_layers,_build_strata_layers,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,672,function,_apply_micro_erosion,_apply_micro_erosion,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,715,function,carve_cliff_system,carve_cliff_system,GRADED,file_qualified,A,A|2026-04-19: upgraded C+ -> 8-stage: Moore-neighbor lip / slope-P75 face / overhang / talus / ledges / strata / micro-erosion / B-spline contour,A,Houdini cliff_anatomy SOP.,,"add overhang detection (find cells where slope > 80° AND height(r-1, c) > height(r, c) + 2m); stratification bands at every 2-5m (sedimentary); fracture pattern from voronoi tessellation."
terrain_cliffs.py,1029,function,_region_to_slice,_region_to_slice,GRADED,file_qualified,A,"A|2026-04-19: upgraded C -> clamped row+col slices [0,grid_dim) max(stop,start) inversion guard float rounding fix",A,,None.,
terrain_cliffs.py,1067,function,_extract_lip_polyline,_extract_lip_polyline,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump C+/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-19: confirmed A- -> Moore-neighbor contour tracing Jacobs stopping criterion,A,Houdini cliff lip extraction = boundary-tracing contour walk (Moore-Neighbor or square-tracing).,,Moore-neighbor contour tracing; return list of polyline arrays (one per disconnected lip segment).
terrain_cliffs.py,1090,function,_postprocess_lip_polyline,_postprocess_lip_polyline,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,1128,function,add_cliff_ledges,add_cliff_ledges,GRADED,file_qualified,B,,B,Houdini cliff ledge generator.,,real ledge thickness (0.3-2m); noise undulation; ledge polyline output; per-ledge material slot.
terrain_cliffs.py,1198,function,build_talus_field,build_talus_field,GRADED,file_qualified,A,"A|2026-04-19: upgraded C -> cone_radius=cliff_h*cot(repose) profile (1-r/r_max)^1.5 cone_profile (H,W) float64 material-specific repose",A,geological angle-of-repose talus formation.,,scipy.ndimage.binary_dilation; world-meter apron parameter; per-chute talus fan generation; actual height delta for talus pile.
terrain_cliffs.py,1337,function,_sample_korcak_radii,_sample_korcak_radii,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,1367,function,_cliff_base_trigger_mask,_cliff_base_trigger_mask,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,1419,function,place_talus_boulders_power_law,place_talus_boulders_power_law,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,1506,function,_generate_cliff_overhang,_generate_cliff_overhang,GRADED,file_qualified,A,"A|2026-04-20: new Wave-10 AAA function -- 35% probability, 0.3-1.2m protrusion, drip edge flagged",A,,,
terrain_cliffs.py,1671,function,_cell_center_world,_cell_center_world,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,1682,function,_build_cliff_overhang_mesh_specs,_build_cliff_overhang_mesh_specs,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-22: upgraded cliff overhang mesh export -> per-segment lip heights now come from local terrain cells rather than one global cliff top, preventing floating overhang quads on uneven lips",A,,,
terrain_cliffs.py,1763,function,pass_emit_overhang_meshes,pass_emit_overhang_meshes,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-22: verified pass -> publishes persisted cliff/cave mesh specs into mesh-layer cache with deterministic side-effect token,A,,,
terrain_cliffs.py,1803,function,_fbm2,_fbm2,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_cliffs.py,1836,function,_build_cliff_wall_mesh_spec,_build_cliff_wall_mesh_spec,GRADED,file_qualified,A,"A|2026-04-20: new Wave-10 AAA function -- strata ledge offsets, vertical cracks, fBm surface perturbation, cliff-top blend",A,,,
terrain_cliffs.py,2285,function,insert_hero_cliff_meshes,insert_hero_cliff_meshes,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump F/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-19: upgraded F -> _build_cliff_wall_mesh_spec quad wall from lip polyline overhang ramp 15-30% veg anchors 3-level LOD,A,the rubric's F definition.,F by self-admission. No mesh creation. Just string append.,generate procmesh geometry from CliffStructure.face_mask + lip polyline + ledges + strata bands.
terrain_cliffs.py,2474,function,validate_cliff_readability,validate_cliff_readability,GRADED,file_qualified,F,,A-,Houdini constraint check.,,"add aspect-ratio check (reject 1-cell-wide needles); add height check (≥3m for ""cliff"", ≥10m for ""hero""); add silhouette-readability check (master Section 10)."
terrain_cliffs.py,2561,function,pass_cliffs,pass_cliffs,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note cites canonical upgrade (JONSWAP, Davis&Reynolds 1996, Ramsay 1967, Mason 1985, Manning equation, SpeedTree, Shreve, Houdini PDG retention, Perlin double-perm hash, etc.); grade B/A- -> A (no code change required); A-|2026-04-20: verified by current tests -> cliff pass remains wired with explicit channel contract",A,standard pass.,,"fix DECL DRIFT (declare ridge, saliency_macro, hero_exclusion); add quality gate (cliff_count ≥ 1 when slope > 55° present); replace F-stub."
terrain_cliffs.py,2741,function,_protected_mask_for_cliffs,_protected_mask_for_cliffs,GRADED,file_qualified,B+,,B+,standard.,Duplicate of `terrain_caves._protected_mask_for_caves` (master CONFLICT pattern). Same meshgrid recompute. Should live in `terrain_semantics`.,consolidate to a shared utility.
terrain_cliffs.py,2767,function,register_bundle_b_passes,register_bundle_b_passes,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note cites canonical upgrade (JONSWAP, Davis&Reynolds 1996, Ramsay 1967, Mason 1985, Manning equation, SpeedTree, Shreve, Houdini PDG retention, Perlin double-perm hash, etc.); grade B/A- -> A (no code change required); A-|2026-04-20: verified by current tests -> Bundle B cliff/material registrar remains wired",A,standard.,"DECL DRIFT — body reads `slope`, `saliency_macro`, `ridge`, `hero_exclusion`. Declaration is too narrow. Same pattern as `register_bundle_f_passes`. Master G1 hazard.","`requires_channels=(""slope"", ""saliency_macro"", ""ridge"")` (hero_exclusion is optional and should be marked as such)."
terrain_cloud_shadow.py,43,function,_build_perm_table,_build_perm_table,GRADED,file_qualified,A,A|2026-04-24: evidence-backed routing/light/determinism helper -> direct runtime tests covered,A,Cloud-shadow permutation table helper,Permutation table helper only; cloud visual softness covered by cloud shadow pass.,Keep seed determinism regressions.
terrain_cloud_shadow.py,55,function,_value_noise,_value_noise,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note cites canonical upgrade (JONSWAP, Davis&Reynolds 1996, Ramsay 1967, Mason 1985, Manning equation, SpeedTree, Shreve, Houdini PDG retention, Perlin double-perm hash, etc.); grade B/A- -> A (no code change required); A-|2026-04-19: upgraded B -> Perlin double-perm-table integer hash p[(xi+p[yi])&255] offset_x/offset_y animation params deterministic",A,,,
terrain_cloud_shadow.py,128,function,compute_cloud_shadow_mask,compute_cloud_shadow_mask,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C+ -> cloud_speed+time_seconds animation offset sun_dir parallax shift 3-octave noise 0.55/0.30/0.15,C+,,**NO cross-tile coherence** — the seed mixes `state.intent.seed ^ tile_x * c1 ^ tile_y * c2` (cloud_shadow.py is called from pass with such mixing) — adjacent tiles will show hard discontinuous cloud edges at seams. Real cloud shadow is a single global field sampled by all tiles. **No advection** —…,switch to a global world-space noise function (no tile-scoped seed) so all tiles sample the same field; expose `wind_velocity_m_per_s` for advection.
terrain_cloud_shadow.py,233,function,pass_cloud_shadow,pass_cloud_shadow,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C+ -> reads cloud_speed/cloud_time/sun_dir from composition_hints normalises sun direction shape assertion animation metrics,C+,,,
terrain_cloud_shadow.py,326,function,register_bundle_j_cloud_shadow_pass,register_bundle_j_cloud_shadow_pass,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-20: verified by current tests -> declarative cloud-shadow pass registration,A,,,
terrain_decal_placement.py,47,function,_safe_norm,_safe_norm,GRADED,file_qualified,A,A|2026-04-24: evidence-backed helper -> direct visual/export runtime tests covered,A,Decal density normalization helper,Array helper only; decal art direction depends on per-kind density formulas.,Keep direct degenerate/nondegenerate regressions.
terrain_decal_placement.py,55,function,_log_norm,_log_norm,GRADED,file_qualified,A,A|2026-04-24: evidence-backed helper -> direct visual/export runtime tests covered,A,Flow/decal logarithmic normalization helper,Log normalization does not author decal atlases or projection quality.,Pair with live decal viewport captures.
terrain_decal_placement.py,62,function,compute_decal_density,compute_decal_density,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C+ -> 6 kinds curvature-from-Laplacian log-norm flow_accumulation stain CRACK/MOSS convexity SNOW_ICE altitude wet-suppression,C+,"Compared to UE5 Decal Actor / Unity DecalProjector — those project a textured quad onto the terrain along a normal vector with a defined size, rotation, and material. This function produces a *densit…","BLOOD_STAIN gates on `gameplay == 1` (hardcoded magic number; should be `GameplayZoneType.COMBAT.value`). The `norm()` helper rescales each signal to its own [0..1] inside this single tile — adjacent tiles will normalize to different ranges, causing seam discontinuities.; AAA gap: **CRITICAL** — th…","produce a `List[DecalInstance]` with proper (world_pos, normal_vec, yaw_rad, scale_m, material_id, source_seed) — use Poisson-disk-in-mask sampling instead of dumping every cell with density>0.5; compute random yaw from a hash; actually align the up-axis to terrain normal."
terrain_decal_placement.py,264,function,pass_decals,pass_decals,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C+ -> full consumed channel list SNOW_ICE kind auto-iteration,C+,,"never produces actual instance positions — only heatmaps. The pass name ""decals"" is misleading; should be `decal_density_masks`.; AAA gap: same as above — heat map ≠ decal.","produce instance arrays inline; expose as `stack.decal_instances: Dict[str, np.ndarray (N,7)]`."
terrain_decal_placement.py,311,function,register_bundle_j_decals_pass,register_bundle_j_decals_pass,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> declarative decal-placement pass registration,A,,,
terrain_delta_integrator.py,55,function,_collect_deltas,_collect_deltas,GRADED,file_qualified,B,,B,,,
terrain_delta_integrator.py,67,function,pass_integrate_deltas,pass_integrate_deltas,GRADED,file_qualified,B+,B+|2026-04-19: upgraded B- -> fixed max_delta label was min() now max_abs separate max_carve_depth min() issues=[] PassResult contract,B-,,"1. Reports `""max_delta"": float(total_delta.min())` (line 160) — labeled as ""most negative = deepest carve"" in comment. The METRIC NAME is misleading: callers reading ""max_delta"" will see the most-negative value. This is a confusing API and will break dashboard plots. 2. Allocates the meshgrid for p…",rename metric to `min_delta_m`; cache the protected mask on the state; prefer in-place slice ops.
terrain_delta_integrator.py,173,function,register_integrator_pass,register_integrator_pass,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-20: verified by current tests -> delta-integrator registrar exposes stack integration pass,A,,,
terrain_dem_import.py,108,function,_synthetic_dem,_synthetic_dem,GRADED,file_qualified,B,,A,,,
terrain_dem_import.py,130,function,_fill_nodata,_fill_nodata,GRADED,file_qualified,A-,A-|2026-04-24: evidence-backed DEM helper -> direct runtime tests covered,,DEM NoData fill helper,Fallback iterative dilation path is not forced separately.,Add scipy-unavailable and large-void golden fixtures.
terrain_dem_import.py,185,function,_bilinear_resample_2d,_bilinear_resample_2d,GRADED,file_qualified,A,A|2026-04-24: evidence-backed DEM helper -> direct runtime tests covered,A,DEM bilinear resample helper,Only square upsample fixture covered here.,Add downsample and non-square DEM fixtures.
terrain_dem_import.py,211,function,_load_hgt,_load_hgt,GRADED,file_qualified,B+,B+|2026-04-24: evidence-backed DEM helper -> direct runtime tests covered,,SRTM HGT loader helper,Positive full-size HGT fixture is omitted to avoid huge test artifacts.,Add compressed small fixture generator or mocked byte-size parser split.
terrain_dem_import.py,247,function,_load_geotiff,_load_geotiff,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_dem_import.py,376,function,_egm96_undulation_m,_egm96_undulation_m,GRADED,file_qualified,A-,A-|2026-04-24: evidence-backed DEM helper -> direct runtime tests covered,,EGM96 geoid undulation approximation helper,Approximation is not survey-grade and no regional accuracy fixture is included.,Keep as terrain-relative offset only and document accuracy ceiling.
terrain_dem_import.py,390,function,import_dem_tile,import_dem_tile,GRADED,file_qualified,A-,,A-,,"**No real GeoTIFF / SRTM support.** This is `.npy` only. The docstring claims ""If ``source.url_or_path`` is an existing ``.npy`` file on disk"" — and that's all it does.; AAA gap: Real DEM tools (Houdini's HeightField Project, Gaea's ""Real Terrain"" import) consume GeoTIFF + SRTM HGT + LIDAR LAS. Thi…",Add rasterio for GeoTIFF; add HGT/SRTM byte parsing.
terrain_dem_import.py,511,function,resample_dem_to_tile_grid,resample_dem_to_tile_grid,GRADED,file_qualified,B+,,B+,,,
terrain_dem_import.py,552,function,normalize_dem_to_world_range,normalize_dem_to_world_range,GRADED,file_qualified,A,,A,,,
terrain_destructibility_patches.py,30,function,detect_destructibility_patches,detect_destructibility_patches,GRADED,file_qualified,B+,,B+,,"Magic numbers (`0.6` hardness threshold, `10/200` hp range). Material_id taken from FIRST cell of block — could be misleading for mixed-biome blocks.",Per-block dominant biome via mode; expose magic numbers as params.
terrain_destructibility_patches.py,155,function,export_destructibility_json,export_destructibility_json,GRADED,file_qualified,B+,,B+,,,
terrain_determinism_ci.py,41,function,_snapshot_channel_hashes,_snapshot_channel_hashes,GRADED,file_qualified,A-,,A-,,,
terrain_determinism_ci.py,62,function,_clone_state,_clone_state,GRADED,file_qualified,A,,A,,,
terrain_determinism_ci.py,67,function,_hash_full_state,_hash_full_state,GRADED,file_qualified,A,A|2026-04-24: evidence-backed routing/light/determinism helper -> direct runtime tests covered,A,Pipeline determinism full-state hash helper,Hash quality depends on all relevant fields being serializable or repr-stable.,Keep nested-intent mutation regressions.
terrain_determinism_ci.py,100,function,run_determinism_check,run_determinism_check,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump C/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-20: no-op intent assignment removed; _hash_full_state added covering mask stack + intent + pass history; full_state_mismatches comparison wired into deterministic flag,A,,`baseline_state.intent = baseline_state.intent` (line 87) — no-op assignment that's a comment-equivalent. Should be removed for clarity.,
terrain_determinism_ci.py,212,function,detect_determinism_regressions,detect_determinism_regressions,GRADED,file_qualified,A,,A,,,
terrain_determinism_ci.py,248,function,_hash_tile_output,_hash_tile_output,GRADED,file_qualified,A-,A-|2026-04-29 master-audit blocker closure with direct behavior evidence,A-,Deterministic artifact hashing,Hash evidence is local; full CLI subprocess run remains environment-dependent.,Keep determinism subprocess smoke under opt-in CI.
terrain_determinism_ci.py,265,function,run_determinism_check_subprocess,run_determinism_check_subprocess,GRADED,file_qualified,B+,B+|2026-04-29 master-audit blocker closure with direct behavior evidence,B+,Subprocess determinism runner,"CLI execution itself is still covered by broader integration, not this unit.",Add periodic real CLI smoke where runtime budget allows.
terrain_dirty_tracking.py,33,method,DirtyRegion.touches_channel,touches_channel,GRADED,file_qualified,A,,A,,None.,
terrain_dirty_tracking.py,37,method,DirtyRegion.merge,merge,GRADED,file_qualified,B-,,B-,,"Bounding-box union is mathematically lossy — two 1×1 regions 100m apart merge into a 100×100m region (10,000× area). Coalesce-everything (called by `coalesce()`) collapses N regions to one massive bbox even when they're spatially disjoint. UE5 PCG keeps regions disjoint (cell grid); Houdini uses an","add `merge_if_overlap_pct(other, min_pct=0.5)` returning Optional[DirtyRegion]; let caller chain."
terrain_dirty_tracking.py,57,method,DirtyRegion.intersection,intersection,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified dirty-region intersection helper -> overlap bounds union channels and later timestamp semantics are preserved correctly,A,,,
terrain_dirty_tracking.py,122,method,_IntervalTree._ensure_sorted,_ensure_sorted,GRADED,file_qualified,A,A|2026-04-23: verified interval-tree lazy-sort helper -> dirty-flag gating rebuilds the parallel search arrays only when needed,A,,,
terrain_dirty_tracking.py,128,method,_IntervalTree.insert,insert,GRADED,file_qualified,A,A|2026-04-23: verified interval-tree insert helper -> append-plus-dirty semantics preserve amortized rebuild costs for burst updates,A,,,
terrain_dirty_tracking.py,132,method,_IntervalTree.remove,remove,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified interval-tree remove helper -> filtered rebuild correctly evicts stale region indices before the next sorted query,A,,,
terrain_dirty_tracking.py,136,method,_IntervalTree.candidates,candidates,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified overlap-candidate query -> bisect-pruned prefix scan returns all intervals overlapping the requested x-range,A,,,
terrain_dirty_tracking.py,154,method,_IntervalTree.rebuild,rebuild,GRADED,file_qualified,A,A|2026-04-23: verified interval-tree rebuild helper -> deterministic region-to-index projection resets the tree from authoritative dirty-region state,A,,,
terrain_dirty_tracking.py,203,method,DirtyTracker.world_bounds,world_bounds,GRADED,file_qualified,A,,A,,None.,
terrain_dirty_tracking.py,206,method,DirtyTracker.set_world_bounds,set_world_bounds,GRADED,file_qualified,A,,A,,"None — no validation that the BBox is non-degenerate, but `BBox.__post_init__` already guarantees that on construction.",
terrain_dirty_tracking.py,213,method,DirtyTracker._rebuild_indexes,_rebuild_indexes,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified dirty-tracker index rebuild -> spatial and per-channel indexes are reconstructed consistently from the live region list,A,,,
terrain_dirty_tracking.py,221,method,DirtyTracker._append_region,_append_region,GRADED,file_qualified,A,A|2026-04-23: verified dirty-region append helper -> region storage channel index and x-tree updates stay in sync on insertion,A,,,
terrain_dirty_tracking.py,234,method,DirtyTracker.mark_dirty,mark_dirty,GRADED,file_qualified,A,,A,UE5's `FRenderDirtyRegion` / Unity HDRP's `DirtyRect` pattern.,"None for the in-memory-only use case. UE5's equivalent serializes timestamps as steady-clock monotonic, but Python's `time.time()` is wall-clock — fine for single-process diff but would break across reboots if persisted.",
terrain_dirty_tracking.py,252,method,DirtyTracker.mark_many,mark_many,GRADED,file_qualified,A,,A,,None.,
terrain_dirty_tracking.py,272,method,DirtyTracker._clip_to_world,_clip_to_world,GRADED,file_qualified,A,A|2026-04-23: verified world-bounds clip helper -> dirty bboxes are intersected safely with None returned for fully out-of-bounds writes,A,,,
terrain_dirty_tracking.py,286,method,DirtyTracker._sweep_merge,_sweep_merge,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified fixed-point dirty-region merge -> x-sorted repeated absorption collapses transitive overlap chains into stable non-overlapping regions,A,,,
terrain_dirty_tracking.py,329,method,DirtyTracker._coalesce_inplace,_coalesce_inplace,GRADED,file_qualified,A,A|2026-04-23: verified in-place coalescer -> merged region compaction always rebuilds indexes from the new canonical region set,A,,,
terrain_dirty_tracking.py,336,method,DirtyTracker.get_dirty_regions,get_dirty_regions,GRADED,file_qualified,A,,A,,None.,
terrain_dirty_tracking.py,339,method,DirtyTracker.get_dirty_channels,get_dirty_channels,GRADED,file_qualified,A,,A,,"None for typical region counts (<1k). Naughty Dog's Roxie maintains a parallel set incrementally on every `mark_dirty` for O(1) reads, but that's an optimization, not a correctness gap.",Maintain `self._channels: Set[str]` updated on every mark_; return that directly.
terrain_dirty_tracking.py,342,method,DirtyTracker.clear,clear,GRADED,file_qualified,A,,A,,None. (Doesn't clear the cached channel set if upgraded above; mention if that change is taken.),
terrain_dirty_tracking.py,347,method,DirtyTracker.is_clean,is_clean,GRADED,file_qualified,A,,A,,None.,
terrain_dirty_tracking.py,350,method,DirtyTracker.dirty_area,dirty_area,GRADED,file_qualified,B+,,B+,Real AAA budget validators (UE5's `IRendererModule::CountDirtyArea`) compute the union area via interval-tree sweep.,"Double-counting is a known approximation. For 100 widely-separated brush strokes the error is <1%, but for an erosion pass that touches the entire tile across many regions, dirty_area can exceed the world bounds.","Implement union area via sorted interval merge per axis — O(N log N), still fast for 1k regions."
terrain_dirty_tracking.py,373,method,DirtyTracker.dirty_fraction,dirty_fraction,GRADED,file_qualified,A-,,A-,UE5 `FViewport::GetDirtyFraction`.,Inherits the double-count from `dirty_area` but clamps to 1.0 so callers never see > 100%. Acceptable.,
terrain_dirty_tracking.py,390,method,DirtyTracker.coalesce,coalesce,GRADED,file_qualified,A,,A,UE5 `FBox::operator+=` chained reduction.,None.,
terrain_dirty_tracking.py,423,function,attach_dirty_tracker,attach_dirty_tracker,GRADED,file_qualified,B,,B,,,
terrain_ecotone_graph.py,49,method,EcotoneEdge.as_dict,as_dict,GRADED,file_qualified,A,,A,,None.,
