file,line,kind,callable,simple_name,grade_match_status,final_grade,r9_consensus,aaa_equivalent,weakness,upgrade
terrain_caves.py,1310,function,_has_cliff_in_quadrant,_has_cliff_in_quadrant,MISSING,,,,,
terrain_caves.py,1352,function,build_cave_mouth_surround,build_cave_mouth_surround,MISSING,,,,,
terrain_caves.py,1450,function,_build_cave_entry_mesh_specs,_build_cave_entry_mesh_specs,MISSING,,,,,
terrain_caves.py,1494,function,_astar_cave_path,_astar_cave_path,MISSING,,,,,
terrain_caves.py,1529,function,_heuristic,_heuristic,MISSING,,,,,
terrain_caves.py,1612,function,generate_cave_path,generate_cave_path,GRADED,,,Houdini curve-based cave authoring / UE5 Voxel Farm cave curve,"All paths are 2D polylines with simple trigonometric jitter — no branching, no chamber nodes, no inclination variation within archetype.","Add branching (Y-splits), chamber hubs along path, per-archetype branch probability."
terrain_caves.py,1906,function,carve_cave_volume,carve_cave_volume,GRADED,,,Voxel carve along spline (UE5 Voxel Plugin),Flat 2D footprint — heightmap can't represent true 3D caves (the delta only lowers terrain surface). For real caves this needs voxel/mesh-boolean backend.,Wire through to a voxel field (terrain_advanced) so caves are true 3D volumes.
terrain_caves.py,2226,function,build_cave_entrance_frame,build_cave_entrance_frame,GRADED,,,Skyrim/ESO cave portal kit,"Framing rocks are just world positions + radius — no actual shape variation, no per-archetype material hint.",Specify rock asset kit per archetype + size variance + biased noise for position.
terrain_caves.py,2295,function,scatter_collapse_debris,scatter_collapse_debris,GRADED,,,UE5 PCG debris scatter,"No clustering (debris typically piles), no collision with entrance frame; all debris same type.",Add Poisson clustering + per-cluster type.
terrain_caves.py,2349,function,_path_point_at_dist,_path_point_at_dist,MISSING,,,,,
terrain_caves.py,2447,function,_generate_speleothem_pairs,_generate_speleothem_pairs,MISSING,,,,,
terrain_caves.py,2498,function,_dreybrodt,_dreybrodt,MISSING,,,,,
terrain_caves.py,2566,function,_generate_mineral_deposits,_generate_mineral_deposits,MISSING,,,,,
terrain_caves.py,2671,function,_generate_cave_pools,_generate_cave_pools,MISSING,,,,,
terrain_caves.py,2739,function,_generate_cave_vegetation,_generate_cave_vegetation,MISSING,,,,,
terrain_caves.py,2846,function,_generate_drip_channels,_generate_drip_channels,MISSING,,,,,
terrain_caves.py,2958,function,generate_damp_mask,generate_damp_mask,GRADED,,,UE5 wetness mask shader driver,Linear falloff — real damp patterns follow seepage paths (downslope preference).,Bias falloff downslope of path.
terrain_caves.py,3006,function,validate_cave_entrance,validate_cave_entrance,GRADED,,,,,
terrain_caves.py,3080,function,_find_entrance_candidates,_find_entrance_candidates,GRADED,,,,,
terrain_caves.py,3178,function,_neighbourhood_slice,_neighbourhood_slice,MISSING,,,,,
terrain_caves.py,3185,function,_score_or_reject,_score_or_reject,MISSING,,,,,
terrain_caves.py,3233,function,pass_caves,pass_caves,GRADED,,,UE PCG cave authoring graph,Only processes scene-read supplied entrances (no auto-discovery from heightmap features); cell_count recomputed per loop.,Add auto-entrance detection using cliff-edge + slope + basin proximity when scene_read is empty.
terrain_caves.py,3530,function,register_bundle_f_passes,register_bundle_f_passes,GRADED,,,,,
terrain_caves.py,3556,function,get_cave_entrance_specs,get_cave_entrance_specs,GRADED,,,,,
terrain_caves.py,3630,function,_build_synthetic_state,_build_synthetic_state,GRADED,,,,,
terrain_caves.py,3727,function,_fbm_noise,_fbm_noise,NAME_ONLY_MATCH,,,,,
terrain_caves.py,3751,function,_cone_verts_faces,_cone_verts_faces,MISSING,,,,,
terrain_caves.py,3799,function,_face_normal,_face_normal,MISSING,,,,,
terrain_caves.py,3816,function,_triplanar_uv,_triplanar_uv,MISSING,,,,,
terrain_caves.py,3837,function,_build_chamber_mesh_geometry,_build_chamber_mesh_geometry,MISSING,,,,,
terrain_caves.py,3924,function,_add_vert,_add_vert,MISSING,,,,,
terrain_caves.py,4000,function,_floor_height,_floor_height,MISSING,,,,,
terrain_caves.py,4089,function,_dreybrodt_dims,_dreybrodt_dims,MISSING,,,,,
terrain_caves.py,4282,function,_build_chamber_mesh,_build_chamber_mesh,GRADED,,,,,
terrain_caves.py,4371,function,_bezier_cubic,_bezier_cubic,MISSING,,,,,
terrain_caves.py,4390,function,_build_bezier_tunnel_geometry,_build_bezier_tunnel_geometry,MISSING,,,,,
terrain_caves.py,4493,function,handle_generate_cave,handle_generate_cave,GRADED,,,MCP handler shim over cave authoring,Uses synthetic state builder — real scene_read may not be present; chamber mesh is a simple box loft.,Prefer actual scene state over synthetic; richer chamber mesh.
terrain_caves.py,4717,function,_build_archway_mesh,_build_archway_mesh,MISSING,,,,,
terrain_checkpoints.py,63,function,_atomic_npz_write,_atomic_npz_write,MISSING,,,,,
terrain_checkpoints.py,105,function,save_checkpoint,save_checkpoint,MISSING,,,,,
terrain_checkpoints.py,167,function,rollback_last_checkpoint,rollback_last_checkpoint,NAME_ONLY_MATCH,,,,,
terrain_checkpoints.py,175,function,rollback_to,rollback_to,NAME_ONLY_MATCH,,,,,
terrain_checkpoints.py,182,function,list_checkpoints,list_checkpoints,MISSING,,,,,
terrain_checkpoints.py,221,function,_serialize_value,_serialize_value,MISSING,,,,,
terrain_checkpoints.py,253,function,_deserialize_value,_deserialize_value,MISSING,,,,,
terrain_checkpoints.py,275,function,_intent_to_dict,_intent_to_dict,MISSING,,,,,
terrain_checkpoints.py,346,function,_intent_from_dict,_intent_from_dict,MISSING,,,,,
terrain_checkpoints.py,450,function,save_preset,save_preset,MISSING,,,,,
terrain_checkpoints.py,501,function,restore_preset,restore_preset,MISSING,,,,,
terrain_checkpoints.py,554,function,autosave_after_pass,autosave_after_pass,MISSING,,,,,
terrain_checkpoints.py,581,function,wrapped_run_pass,wrapped_run_pass,MISSING,,,,,
terrain_checkpoints_ext.py,38,function,lock_preset,lock_preset,MISSING,,,,,
terrain_checkpoints_ext.py,43,function,unlock_preset,unlock_preset,MISSING,,,,,
terrain_checkpoints_ext.py,48,function,is_preset_locked,is_preset_locked,MISSING,,,,,
terrain_checkpoints_ext.py,52,function,assert_preset_unlocked,assert_preset_unlocked,MISSING,,,,,
terrain_checkpoints_ext.py,63,function,save_every_n_operations,save_every_n_operations,MISSING,,,,,
terrain_checkpoints_ext.py,95,function,_atomic_npz_save,_atomic_npz_save,MISSING,,,,,
terrain_checkpoints_ext.py,187,function,wrapped,wrapped,MISSING,,,,,
terrain_checkpoints_ext.py,214,function,unpatch,unpatch,MISSING,,,,,
terrain_checkpoints_ext.py,229,function,_sanitize,_sanitize,MISSING,,,,,
terrain_checkpoints_ext.py,233,function,generate_checkpoint_filename,generate_checkpoint_filename,MISSING,,,,,
terrain_checkpoints_ext.py,255,function,_day_key,_day_key,MISSING,,,,,
terrain_checkpoints_ext.py,261,function,_week_key,_week_key,MISSING,,,,,
terrain_checkpoints_ext.py,268,function,enforce_retention_policy,enforce_retention_policy,MISSING,,,,,
terrain_checkpoints_ext.py,293,function,_is_checkpoint,_is_checkpoint,MISSING,,,,,
terrain_chunking.py,49,function,_downsample_heightmap,_downsample_heightmap,MISSING,,,,,
terrain_chunking.py,95,function,compute_chunk_lod,compute_chunk_lod,MISSING,,,,,
terrain_chunking.py,155,function,compute_streaming_distances,compute_streaming_distances,MISSING,,,,,
terrain_chunking.py,244,function,compute_terrain_chunks,compute_terrain_chunks,MISSING,,,,,
terrain_chunking.py,448,function,export_chunks_metadata,export_chunks_metadata,MISSING,,,,,
terrain_chunking.py,507,function,build_tile_seam_contract,build_tile_seam_contract,MISSING,,,,,
terrain_chunking.py,592,function,_blend_locked_edges,_blend_locked_edges,MISSING,,,,,
terrain_chunking.py,650,function,apply_seam_boundary_conditions,apply_seam_boundary_conditions,MISSING,,,,,
terrain_chunking.py,740,function,build_tile_batch_manifest,build_tile_batch_manifest,MISSING,,,,,
terrain_chunking.py,817,function,build_chunk_seam_manifest,build_chunk_seam_manifest,MISSING,,,,,
terrain_chunking.py,857,function,validate_tile_seams,validate_tile_seams,MISSING,,,,,
terrain_chunking.py,1020,function,_empty_metadata,_empty_metadata,MISSING,,,,,
terrain_chunking.py,1036,function,_coerce_jsonable_edge_samples,_coerce_jsonable_edge_samples,MISSING,,,,,
terrain_chunking.py,1045,function,_hash_edge_samples,_hash_edge_samples,MISSING,,,,,
terrain_chunking.py,1050,function,_extract_chunk_core_heightmap,_extract_chunk_core_heightmap,MISSING,,,,,
terrain_chunking.py,1070,function,_compute_tile_contracts,_compute_tile_contracts,NAME_ONLY_MATCH,,,,,
terrain_cliffs.py,75,function,_repose_for_material,_repose_for_material,MISSING,,,,,
terrain_cliffs.py,186,function,_smooth_contour_gaussian,_smooth_contour_gaussian,MISSING,,,,,
terrain_cliffs.py,236,function,_fit_bspline_contour,_fit_bspline_contour,MISSING,,,,,
terrain_cliffs.py,316,function,build_cliff_candidate_mask,build_cliff_candidate_mask,MISSING,,,,,
terrain_cliffs.py,409,function,_moore_contour_all_components,_moore_contour_all_components,MISSING,,,,,
terrain_cliffs.py,435,function,_trace_moore_boundary,_trace_moore_boundary,MISSING,,,,,
terrain_cliffs.py,460,function,_backtrack_dir,_backtrack_dir,MISSING,,,,,
terrain_cliffs.py,501,function,_label_connected_components,_label_connected_components,MISSING,,,,,
terrain_cliffs.py,583,function,_build_strata_layers,_build_strata_layers,MISSING,,,,,
terrain_cliffs.py,642,function,_apply_micro_erosion,_apply_micro_erosion,MISSING,,,,,
terrain_cliffs.py,685,function,carve_cliff_system,carve_cliff_system,MISSING,,,,,
terrain_cliffs.py,999,function,_region_to_slice,_region_to_slice,NAME_ONLY_MATCH,,,,,
terrain_cliffs.py,1037,function,_extract_lip_polyline,_extract_lip_polyline,MISSING,,,,,
terrain_cliffs.py,1060,function,_postprocess_lip_polyline,_postprocess_lip_polyline,MISSING,,,,,
terrain_cliffs.py,1098,function,add_cliff_ledges,add_cliff_ledges,MISSING,,,,,
terrain_cliffs.py,1168,function,build_talus_field,build_talus_field,MISSING,,,,,
terrain_cliffs.py,1289,function,_generate_cliff_overhang,_generate_cliff_overhang,MISSING,,,,,
terrain_cliffs.py,1454,function,_cell_center_world,_cell_center_world,MISSING,,,,,
terrain_cliffs.py,1465,function,_build_cliff_overhang_mesh_specs,_build_cliff_overhang_mesh_specs,MISSING,,,,,
terrain_cliffs.py,1506,function,pass_emit_overhang_meshes,pass_emit_overhang_meshes,MISSING,,,,,
terrain_cliffs.py,1546,function,_fbm2,_fbm2,MISSING,,,,,
terrain_cliffs.py,1552,function,_h,_h,MISSING,,,,,
terrain_cliffs.py,1579,function,_build_cliff_wall_mesh_spec,_build_cliff_wall_mesh_spec,MISSING,,,,,
terrain_cliffs.py,1764,function,_strata_offset_at,_strata_offset_at,MISSING,,,,,
terrain_cliffs.py,1807,function,_crack_groove_at,_crack_groove_at,MISSING,,,,,
terrain_cliffs.py,1832,function,_fbm_normal_perturb,_fbm_normal_perturb,MISSING,,,,,
terrain_cliffs.py,2028,function,insert_hero_cliff_meshes,insert_hero_cliff_meshes,MISSING,,,,,
terrain_cliffs.py,2217,function,validate_cliff_readability,validate_cliff_readability,MISSING,,,,,
terrain_cliffs.py,2286,function,pass_cliffs,pass_cliffs,MISSING,,,,,
terrain_cliffs.py,2415,function,_protected_mask_for_cliffs,_protected_mask_for_cliffs,MISSING,,,,,
terrain_cliffs.py,2441,function,register_bundle_b_passes,register_bundle_b_passes,MISSING,,,,,
terrain_cloud_shadow.py,43,function,_build_perm_table,_build_perm_table,MISSING,,,,,
terrain_cloud_shadow.py,55,function,_value_noise,_value_noise,MISSING,,,,,
terrain_cloud_shadow.py,131,function,compute_cloud_shadow_mask,compute_cloud_shadow_mask,MISSING,,,,,
terrain_cloud_shadow.py,236,function,pass_cloud_shadow,pass_cloud_shadow,MISSING,,,,,
terrain_cloud_shadow.py,322,function,register_bundle_j_cloud_shadow_pass,register_bundle_j_cloud_shadow_pass,MISSING,,,,,
terrain_decal_placement.py,47,function,_safe_norm,_safe_norm,MISSING,,,,,
terrain_decal_placement.py,55,function,_log_norm,_log_norm,MISSING,,,,,
terrain_decal_placement.py,62,function,compute_decal_density,compute_decal_density,MISSING,,,,,
terrain_decal_placement.py,259,function,pass_decals,pass_decals,MISSING,,,,,
terrain_decal_placement.py,307,function,register_bundle_j_decals_pass,register_bundle_j_decals_pass,MISSING,,,,,
terrain_delta_integrator.py,54,function,_collect_deltas,_collect_deltas,MISSING,,,,,
terrain_delta_integrator.py,66,function,pass_integrate_deltas,pass_integrate_deltas,MISSING,,,,,
terrain_delta_integrator.py,172,function,register_integrator_pass,register_integrator_pass,MISSING,,,,,
terrain_dem_import.py,108,function,_synthetic_dem,_synthetic_dem,MISSING,,,,,
terrain_dem_import.py,130,function,_fill_nodata,_fill_nodata,MISSING,,,,,
terrain_dem_import.py,185,function,_bilinear_resample_2d,_bilinear_resample_2d,MISSING,,,,,
terrain_dem_import.py,211,function,_load_hgt,_load_hgt,MISSING,,,,,
terrain_dem_import.py,247,function,_load_geotiff,_load_geotiff,MISSING,,,,,
terrain_dem_import.py,324,function,read_tag,read_tag,MISSING,,,,,
terrain_dem_import.py,376,function,_egm96_undulation_m,_egm96_undulation_m,MISSING,,,,,
terrain_dem_import.py,390,function,import_dem_tile,import_dem_tile,MISSING,,,,,
terrain_dem_import.py,511,function,resample_dem_to_tile_grid,resample_dem_to_tile_grid,MISSING,,,,,
terrain_dem_import.py,552,function,normalize_dem_to_world_range,normalize_dem_to_world_range,MISSING,,,,,
terrain_destructibility_patches.py,30,function,detect_destructibility_patches,detect_destructibility_patches,MISSING,,,,,
terrain_destructibility_patches.py,155,function,export_destructibility_json,export_destructibility_json,MISSING,,,,,
terrain_determinism_ci.py,41,function,_snapshot_channel_hashes,_snapshot_channel_hashes,MISSING,,,,,
terrain_determinism_ci.py,62,function,_clone_state,_clone_state,MISSING,,,,,
terrain_determinism_ci.py,67,function,_hash_full_state,_hash_full_state,MISSING,,,,,
terrain_determinism_ci.py,100,function,run_determinism_check,run_determinism_check,MISSING,,,,,
terrain_determinism_ci.py,212,function,detect_determinism_regressions,detect_determinism_regressions,MISSING,,,,,
terrain_dirty_tracking.py,33,method,DirtyRegion.touches_channel,touches_channel,MISSING,,,,,
terrain_dirty_tracking.py,37,method,DirtyRegion.merge,merge,MISSING,,,,,
terrain_dirty_tracking.py,57,method,DirtyRegion.intersection,intersection,MISSING,,,,,
terrain_dirty_tracking.py,122,method,_IntervalTree._ensure_sorted,_ensure_sorted,MISSING,,,,,
terrain_dirty_tracking.py,128,method,_IntervalTree.insert,insert,MISSING,,,,,
terrain_dirty_tracking.py,132,method,_IntervalTree.remove,remove,MISSING,,,,,
terrain_dirty_tracking.py,136,method,_IntervalTree.candidates,candidates,MISSING,,,,,
terrain_dirty_tracking.py,154,method,_IntervalTree.rebuild,rebuild,MISSING,,,,,
terrain_dirty_tracking.py,203,method,DirtyTracker.world_bounds,world_bounds,MISSING,,,,,
terrain_dirty_tracking.py,206,method,DirtyTracker.set_world_bounds,set_world_bounds,MISSING,,,,,
terrain_dirty_tracking.py,213,method,DirtyTracker._rebuild_indexes,_rebuild_indexes,MISSING,,,,,
terrain_dirty_tracking.py,221,method,DirtyTracker._append_region,_append_region,MISSING,,,,,
terrain_dirty_tracking.py,234,method,DirtyTracker.mark_dirty,mark_dirty,MISSING,,,,,
terrain_dirty_tracking.py,252,method,DirtyTracker.mark_many,mark_many,MISSING,,,,,
terrain_dirty_tracking.py,272,method,DirtyTracker._clip_to_world,_clip_to_world,MISSING,,,,,
terrain_dirty_tracking.py,286,method,DirtyTracker._sweep_merge,_sweep_merge,MISSING,,,,,
terrain_dirty_tracking.py,300,method,DirtyTracker._overlaps,_overlaps,MISSING,,,,,
terrain_dirty_tracking.py,329,method,DirtyTracker._coalesce_inplace,_coalesce_inplace,MISSING,,,,,
terrain_dirty_tracking.py,336,method,DirtyTracker.get_dirty_regions,get_dirty_regions,MISSING,,,,,
terrain_dirty_tracking.py,339,method,DirtyTracker.get_dirty_channels,get_dirty_channels,MISSING,,,,,
terrain_dirty_tracking.py,342,method,DirtyTracker.clear,clear,MISSING,,,,,
terrain_dirty_tracking.py,347,method,DirtyTracker.is_clean,is_clean,MISSING,,,,,
terrain_dirty_tracking.py,350,method,DirtyTracker.dirty_area,dirty_area,MISSING,,,,,
terrain_dirty_tracking.py,373,method,DirtyTracker.dirty_fraction,dirty_fraction,MISSING,,,,,
terrain_dirty_tracking.py,390,method,DirtyTracker.coalesce,coalesce,MISSING,,,,,
terrain_dirty_tracking.py,423,function,attach_dirty_tracker,attach_dirty_tracker,MISSING,,,,,
terrain_dirty_tracking.py,468,function,_hooked_set,_hooked_set,MISSING,,,,,
terrain_ecotone_graph.py,37,method,EcotoneEdge.as_dict,as_dict,MISSING,,,,,
terrain_ecotone_graph.py,47,function,_find_adjacencies,_find_adjacencies,MISSING,,,,,
terrain_ecotone_graph.py,57,function,_count_pairs,_count_pairs,MISSING,,,,,
terrain_ecotone_graph.py,96,function,build_ecotone_graph,build_ecotone_graph,MISSING,,,,,
terrain_ecotone_graph.py,143,function,validate_ecotone_smoothness,validate_ecotone_smoothness,MISSING,,,,,
terrain_ecotone_graph.py,167,function,pass_ecotones,pass_ecotones,MISSING,,,,,
terrain_ecotone_graph.py,205,function,register_bundle_j_ecotones_pass,register_bundle_j_ecotones_pass,MISSING,,,,,
terrain_erosion_filter.py,41,function,_hash2,_hash2,MISSING,,,,,
terrain_erosion_filter.py,95,function,_pow_inv,_pow_inv,MISSING,,,,,
terrain_erosion_filter.py,121,function,finite_difference_gradient,finite_difference_gradient,MISSING,,,,,
terrain_erosion_filter.py,162,function,phacelle_noise,phacelle_noise,MISSING,,,,,
terrain_erosion_filter.py,265,function,erosion_filter,erosion_filter,MISSING,,,,,
terrain_erosion_filter.py,472,function,apply_analytical_erosion,apply_analytical_erosion,MISSING,,,,,
terrain_features.py,33,function,_cross,_cross,MISSING,,,,,
terrain_features.py,42,function,_sub,_sub,MISSING,,,,,
terrain_features.py,46,function,_normalize,_normalize,MISSING,,,,,
terrain_features.py,54,function,_face_normal,_face_normal,MISSING,,,,,
terrain_features.py,69,function,_compute_face_normals,_compute_face_normals,MISSING,,,,,
terrain_features.py,74,function,_lod1_faces,_lod1_faces,MISSING,,,,,
terrain_features.py,79,function,_material_metadata,_material_metadata,MISSING,,,,,
terrain_features.py,95,function,_get_feature_noise,_get_feature_noise,MISSING,,,,,
terrain_features.py,107,function,_hash_noise,_hash_noise,GRADED,,,,,
terrain_features.py,118,function,_fbm,_fbm,GRADED,,,,,
terrain_features.py,179,function,generate_canyon,generate_canyon,GRADED,,,"Houdini Heightfield carve + side tributary erosion (e.g. RDR2 Grand Canyon, Uncharted Lost Legacy canyons)","Canyon is a straight rectilinear trench along X with only mild y-offset wall noise; no meander, no talus slopes, no stratified horizontal rock layers, and 'side caves' are only metadata dicts with zero actual mesh carved into the walls.","Build canyon centerline via meandering spline, carve walls from a base heightmap with multi-octave stratified erosion, generate real boolean cave voids at each side cave, and add scree/debris cones at wall bases."
terrain_features.py,417,function,_wall_verts_for_side,_wall_verts_for_side,MISSING,,,,,
terrain_features.py,471,function,_wall_face_mat,_wall_face_mat,MISSING,,,,,
terrain_features.py,703,function,generate_waterfall,generate_waterfall,GRADED,,,"Horizon Forbidden West / Genshin waterfall with volumetric water plume, pool caustics, and mist VFX; Gaea water-carving layer.","Ledges are literally single quads (no side/bottom faces), pool is a crude 16-sided fan triangle disc with no lip or undercut, 'cave behind' is pure metadata with no geometry carved, and there is no water mesh, no plunge basin curvature, and no erosion behind/below the falls.","Generate real boxed ledges with front undercuts, carve a real cave void behind the flow with SDF boolean, build a volumetric water plume mesh (tapered prism, not plane) and a contoured plunge pool with distinct lip, and output mist emitter positions."
terrain_features.py,1180,function,_rot_xy,_rot_xy,MISSING,,,,,
terrain_features.py,1245,function,generate_cliff_face,generate_cliff_face,GRADED,,,"Uncharted / Tomb Raider climbable cliff with ledge kit, or UE Landscape Layer Blend with overhang tool.","Base cliff is still a single planar heightfield tilted at the top (not true overhangs with undercut), cave entrances are metadata only with no holes punched in the face, and ledge ribbon is a flat two-vertex strip with no thickness or railings/handholds.","Use a displaced volumetric slab (front + top + underside stitched) so overhang becomes a real shelf, boolean-carve cave entrances through the face, and extrude the ledge into a 3D walkable shelf with chamfered edge."
terrain_features.py,1358,function,_crack_displacement,_crack_displacement,MISSING,,,,,
terrain_features.py,1746,function,generate_swamp_terrain,generate_swamp_terrain,GRADED,,,"Far Cry/Witcher 3 bog biome with hummock stamps, standing water masks, and island dry-zone classification.","Resolution scales as size/2 (so a 50m swamp is only 25x25 = 625 quads = ~2m quads) which is too coarse for AAA; no channel/river carving, no peat/hammock micro-morphology, and water is tagged via material only — there is no actual water plane mesh.","Raise resolution to sub-meter, carve drainage channels with hydraulic erosion pass, emit a separate water surface mesh aligned to water_level, and output root/reed scatter masks instead of just material IDs."
terrain_features.py,2126,function,generate_natural_arch,generate_natural_arch,GRADED,,,"Real natural arch (Delicate Arch / Mesa Arch) as sculpted erosion of sandstone block, or Houdini Voronoi-fracture + erosion.","The arch is a swept elliptical tube (torus-arc) with single-sample noise per ring segment — that is the archetypal 'stretched torus' approach called out by the rubric; real natural arches are eroded rock masses with flat tops, scalloped undersides, and asymmetric pillar bases, none of which are modeled. Pillars are simple tapered 4-vert boxes.","Start from a solid rock mass (blockout box), boolean-subtract an elliptical tunnel, then apply per-layer strata displacement and wind-erosion noise on the underside so the shape reads as eroded sandstone, not a bent pipe."
terrain_features.py,2222,function,_arch_z,_arch_z,MISSING,,,,,
terrain_features.py,2232,function,_arch_inner_z,_arch_inner_z,MISSING,,,,,
terrain_features.py,2241,function,_tapered_thickness,_tapered_thickness,MISSING,,,,,
terrain_features.py,2567,function,_arch_face_mat,_arch_face_mat,MISSING,,,,,
terrain_features.py,2594,function,generate_geyser,generate_geyser,GRADED,,,"Yellowstone-style travertine terrace (RDR2 Cotorra Springs, Horizon hot springs) with layered sinter steps.","Pool is a fan-triangulated flat disc (no concavity toward center despite the comment), terraces are only 3 rigid concentric rings of equal width (not scalloped basins with pour-lips), and there is no water surface mesh, no steam vent placement, and the vent cone is just 3 rings.","Model terraces as stacked basin polygons with irregular pour-lips carved per tier, add a real water surface inside each basin, generate steam/sulfur plume emitter points, and vary terrace counts by pool_radius."
terrain_features.py,3037,function,generate_sinkhole,generate_sinkhole,GRADED,,,"Tomb Raider/Uncharted cenote or Sima de las Cotorras with vertical walls, vegetation shelves, and water pool bottom.","Walls are still rotationally symmetric (only 15% narrowing at bottom, no undercuts or bell shape), rubble boxes are axis-aligned and identical topology, the bottom cave is metadata-only with no actual opening cut into the wall, and there is no water/vegetation shelf despite sinkholes typically having both.","Allow non-axisymmetric radius profile (bell or hourglass), boolean-carve the bottom cave into the wall mesh, scatter rocks with varied topology and rotation, and add a mid-depth vegetation shelf ring."
terrain_features.py,3437,function,generate_floating_rocks,generate_floating_rocks,GRADED,,,Avatar/Horizon floating islands or Zelda TOTK sky islands; Houdini Voronoi-fractured rock clusters.,"Chain 'links' are open cylindrical shafts stacked vertically (not interlocked torus rings), rocks are fundamentally noisy spheres with no sharp fractured planes or crystalline protrusions, undersides look identical to tops (same material differentiation is purely tag-based), and there is no island flat top / grass zone typical of fantasy float rocks.","Replace sphere base with Voronoi-fractured polyhedra giving flat facets, differentiate top via flattened cap + grass mask, make chain links actual torus primitives interlocking at 90-degree alternation, and add crystal vein mesh geometry rather than just material tag."
terrain_features.py,3736,function,generate_ice_formation,generate_ice_formation,GRADED,,,"God of War Ragnarok ice caves / Horizon FW Cauldrons with volumetric ice, parallax refraction, and icicle clusters.","Stalactite material banding uses `kt` variable that is actually the OUTER loop counter `k` from a previous loop (variable captured incorrectly — bug: `kt` in the mat_indices block references the last stalactite's last ring k/cone_rings, not current face position), 'refraction zones' are randomly sampled metadata disconnected from the actual curvature classification applied to faces, ice wall is a flat displaced plane (no thickness), and there is no floor/stalagmite, no pool, no volumetric ice.",Fix the kt-scoping bug so banding tracks current ring properly; extrude the ice wall into a volume with frosted interior; add matching stalagmites and frozen pool mesh; derive refraction_zones from the actual high-curvature face centers rather than random sampling.
terrain_features.py,3803,function,_build_hex_column,_build_hex_column,MISSING,,,,,
terrain_features.py,4135,function,generate_lava_flow,generate_lava_flow,GRADED,,,Horizon Burning Shores lava channels or Kilauea reference with pahoehoe crust folds and incandescent fissures.,"Flow is still a single-strip ribbon — no branching, no pillow/tube morphology, no solidification fingers; crust edges are symmetric with simple linear height profile, no a'a vs pahoehoe variation; lava surface is the same continuous grid as the rock banks with no lip or embankment discontinuity; heat zones are uniformly distributed along t with no flow-physics grounding.","Replace ribbon with a 2D flow-accumulation field producing branching channels, model crust as a separate floating shell above a lower hot-lava surface (two meshes) with broken crust patches, and derive heat_zones from channel-width narrowings/drop points instead of uniform sampling."
terrain_fog_masks.py,48,function,compute_fog_pool_mask,compute_fog_pool_mask,MISSING,,,,,
terrain_fog_masks.py,183,function,compute_mist_envelope,compute_mist_envelope,MISSING,,,,,
terrain_fog_masks.py,295,function,pass_fog_masks,pass_fog_masks,MISSING,,,,,
terrain_fog_masks.py,349,function,register_bundle_l_fog_masks_pass,register_bundle_l_fog_masks_pass,MISSING,,,,,
terrain_footprint_surface.py,31,function,_world_to_cell,_world_to_cell,NAME_ONLY_MATCH,,,,,
terrain_footprint_surface.py,42,function,compute_footprint_surface_data,compute_footprint_surface_data,MISSING,,,,,
terrain_footprint_surface.py,104,function,export_footprint_data_json,export_footprint_data_json,MISSING,,,,,
terrain_framing.py,45,function,_bresenham_cells,_bresenham_cells,MISSING,,,,,
terrain_framing.py,77,function,enforce_sightline,enforce_sightline,MISSING,,,,,
terrain_framing.py,190,function,pass_framing,pass_framing,MISSING,,,,,
terrain_framing.py,299,function,_framing_quality_gate,_framing_quality_gate,MISSING,,,,,
terrain_framing.py,363,function,register_framing_pass,register_framing_pass,MISSING,,,,,
terrain_gameplay_zones.py,51,function,_label_zones,_label_zones,MISSING,,,,,
terrain_gameplay_zones.py,90,function,_compute_cover_score,_compute_cover_score,MISSING,,,,,
terrain_gameplay_zones.py,124,function,_compute_sky_exposure,_compute_sky_exposure,MISSING,,,,,
terrain_gameplay_zones.py,152,function,_compute_choke_score,_compute_choke_score,MISSING,,,,,
terrain_gameplay_zones.py,217,function,_compute_vantage_score,_compute_vantage_score,MISSING,,,,,
terrain_gameplay_zones.py,258,function,compute_gameplay_zones,compute_gameplay_zones,MISSING,,,,,
terrain_gameplay_zones.py,330,function,_apply_zone_with_cc,_apply_zone_with_cc,MISSING,,,,,
terrain_gameplay_zones.py,374,function,_compute_gameplay_score_metrics,_compute_gameplay_score_metrics,MISSING,,,,,
terrain_gameplay_zones.py,399,function,pass_gameplay_zones,pass_gameplay_zones,MISSING,,,,,
terrain_gameplay_zones.py,450,function,register_bundle_j_gameplay_zones_pass,register_bundle_j_gameplay_zones_pass,MISSING,,,,,
terrain_geology_validator.py,26,function,validate_strata_consistency,validate_strata_consistency,MISSING,,,,,
terrain_geology_validator.py,67,function,_norm,_norm,MISSING,,,,,
terrain_geology_validator.py,97,function,validate_strahler_ordering,validate_strahler_ordering,MISSING,,,,,
terrain_geology_validator.py,154,function,_get,_get,MISSING,,,,,
terrain_geology_validator.py,190,function,_compute_order,_compute_order,MISSING,,,,,
terrain_geology_validator.py,276,function,_compute_nx,_compute_nx,MISSING,,,,,
terrain_geology_validator.py,394,function,validate_glacial_plausibility,validate_glacial_plausibility,MISSING,,,,,
terrain_geology_validator.py,439,function,validate_karst_plausibility,validate_karst_plausibility,MISSING,,,,,
terrain_geology_validator.py,499,function,register_bundle_i_passes,register_bundle_i_passes,MISSING,,,,,
terrain_glacial.py,32,function,_path_to_cells,_path_to_cells,MISSING,,,,,
