file,line,kind,callable,simple_name,grade_match_status,match_mode,current_grade,r9_consensus,final_grade,aaa_equivalent,weakness,upgrade
terrain_features.py,703,function,generate_waterfall,generate_waterfall,GRADED,file_qualified,A-,A-|2026-04-23: verified waterfall feature generator -> plunge pool foam mist and approach zones remain parameterized and deterministic,A-,,,
terrain_features.py,1245,function,generate_cliff_face,generate_cliff_face,GRADED,file_qualified,A,A|2026-04-20: new Wave-10 AAA function -- boulder placements (Williams morphometry) + ledge vegetation points,A,,,
terrain_features.py,1746,function,generate_swamp_terrain,generate_swamp_terrain,GRADED,file_qualified,A-,"A-|2026-04-20: upgraded C->A-: 3-level microtopography, sedge_mound, 3 tributary channels, wet-moat ring",C,"Far Cry/Witcher 3 bog biome with hummock stamps, standing water masks, and island dry-zone classification.","Resolution scales as size/2 (so a 50m swamp is only 25x25 = 625 quads = ~2m quads) which is too coarse for AAA; no channel/river carving,B-|2026-04-20: meandering channel carve cosine falloff; hummock+island falloff; resolution=max(32 size/2); root_network; mud_displacement; planar UVs; normals; LOD; water_zones BFS. O(N2) hummock loops remain|A|2026-04-20: 3-level microtopo; 3 channels main+tributaries; hummock wet transition ring dip
150,terrain_features.py,generate_waterfall,254,D+,A-,—,B-,D+,DISPUTE,D+,R2,—,—,D+,Ledges are literally single quads (8 verts for top+front",lines 362-377) with no side faces
terrain_features.py,2126,function,generate_natural_arch,generate_natural_arch,GRADED,file_qualified,B,B|2026-04-19: upgraded D -> catenary profile replacing parabola keystone spec triplanar XZ UVs normals LOD|A|2026-04-20: undercut base geometry both legs; span-to-rise validation 1.2-7.0 range,D,"Real natural arch (Delicate Arch / Mesa Arch) as sculpted erosion of sandstone block, or Houdini Voronoi-fracture + erosion.","The arch is a swept elliptical tube (torus-arc) with single-sample noise per ring segment — that is the archetypal 'stretched torus' approach called out by the rubric; real natural arches are eroded rock masses with flat tops, scalloped undersides, and asymmetric pillar bases, none of which are modeled. Pillars are simple tapered 4-vert boxes.","Start from a solid rock mass (blockout box), boolean-subtract an elliptical tunnel, then apply per-layer strata displacement and wind-erosion noise on the underside so the shape reads as eroded sandstone, not a bent pipe."
terrain_features.py,2567,function,_arch_face_mat,_arch_face_mat,MISSING,none,,,,,,
terrain_features.py,2594,function,generate_geyser,generate_geyser,GRADED,file_qualified,A-,"A-|2026-04-20: upgraded C->A-: silica sinter cone rings, steam vent lip geometry, mineral deposit ring",C-,"Yellowstone-style travertine terrace (RDR2 Cotorra Springs, Horizon hot springs) with layered sinter steps.","Pool is a fan-triangulated flat disc (no concavity toward center despite the comment), terraces are only 3 rigid concentric rings of equal width (not scalloped basins with pour-lips), and there is no water surface mesh,B|2026-04-20: steam column tapered fBm-wobbled cylinder; eruption_spec with period+spread; vent taper; 5-ring vent; crater_rim; travertine terraces; cylindrical UVs; emission metadata|A|2026-04-20: silica sinter cone smoothstep fBm; steam vent lip flared annular ridge
145,terrain_features.py,generate_ice_formation,1764,C-,B,—,C+,C-,DISPUTE,C-,R2,—,—,D+,Material banding in stalactites uses 'kt' variable (line 1867-1872) which references the OUTER loop variable 'k' from the cone_rings loop",but inside the face-generation loop (line 1858) kt is NOT updated -- it retains the last value from the vertex generation loop. This is a variable scoping bug. Additionally: refraction_zones (lines 1925-1930) are randomly sampled positions disconnected from actual curvature classification. Ice wall is flat (no thickness). No stalagmites
terrain_features.py,3037,function,generate_sinkhole,generate_sinkhole,GRADED,file_qualified,A-,"A-|2026-04-20: upgraded C->A-: collapse debris ring, cave_ceiling patch, 7-material assignment",C,"Tomb Raider/Uncharted cenote or Sima de las Cotorras with vertical walls, vegetation shelves, and water pool bottom.",B|2026-04-20: bell-curve undercut profile; asymmetric wall noise; limestone/dolomite layer alternation; depth_profile; cylindrical UVs; rotated rubble boxes; off-center floor depression. Cave metadata caps grade|A|2026-04-20: debris rim angular shards; cave ceiling exposed geometry; new mat indices,
terrain_features.py,3437,function,generate_floating_rocks,generate_floating_rocks,GRADED,file_qualified,B+,B+|2026-04-23: verified floating-rock feature generator -> deterministic layered output with lod variants and hero-scale metadata,B+,,,
terrain_features.py,3736,function,generate_ice_formation,generate_ice_formation,GRADED,file_qualified,B+,B+|2026-04-23: verified ice formation generator -> deterministic layered output with lod variants and stable feature masks,B+,,,
terrain_features.py,4135,function,generate_lava_flow,generate_lava_flow,GRADED,file_qualified,B+,B+|2026-04-23: verified lava flow generator -> deterministic layered output with lod variants and stable flow feature data,B+,,,
terrain_fog_masks.py,48,function,compute_fog_pool_mask,compute_fog_pool_mask,GRADED,file_qualified,B+,B+|2026-04-19: upgraded B- -> 4-weight blend altitude+Laplacian concavity+log-norm flow_accumulation+temp-inversion flat_slope*low_height Gaussian smooth,B-,This is the right physical model for ground fog — cold dense air pools in basins. The percentile-based normalization handles outliers.,3×3 box blur is the cheapest possible filter; gives blocky 1-cell-resolution boundaries on tile-edge fog.,replace box blur with gaussian (5×5 sigma=1.5) for visual smoothness.
terrain_fog_masks.py,183,function,compute_mist_envelope,compute_mist_envelope,GRADED,file_qualified,B+,B+|2026-04-19: upgraded B- -> EDT+Beer-Lambert absorption exp(-k*d/h_range) hard cutoff at falloff_steps*cell_size vertical attenuation,B-,,4-connected dilation; diagonal cells get under-mist'd.,8-connected dilation OR scipy.ndimage.distance_transform_edt for true Euclidean distance.
terrain_fog_masks.py,295,function,pass_fog_masks,pass_fog_masks,GRADED,file_qualified,B+,B+|2026-04-19: upgraded B -> declares flow_accumulation consumed channel reports used_flow_accumulation metric,B,,,
terrain_fog_masks.py,349,function,register_bundle_l_fog_masks_pass,register_bundle_l_fog_masks_pass,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> declarative fog-mask pass registration,A-,,,
terrain_footprint_surface.py,31,function,_world_to_cell,_world_to_cell,GRADED,file_qualified,A,,A,,,
terrain_footprint_surface.py,42,function,compute_footprint_surface_data,compute_footprint_surface_data,GRADED,file_qualified,C+,,B+,Matches Unity gameplay footprint pipeline (Witcher 3 uses identical surface query).,,bilinear height interpolation instead of nearest cell (current code uses round-to-nearest which produces stairstep heights).
terrain_footprint_surface.py,104,function,export_footprint_data_json,export_footprint_data_json,GRADED,file_qualified,A-,,A-,,,
terrain_framing.py,45,function,_bresenham_cells,_bresenham_cells,MISSING,none,,,,,,
terrain_framing.py,77,function,enforce_sightline,enforce_sightline,GRADED,file_qualified,A-,A-|2026-04-19: upgraded C+ -> Pass3 silhouette preservation 80th-pct height cells outside Bresenham ray clamped feather clearance_m,C+,,"`feather_cells = max(2.0, 4.0 / 1.0)` is always 4.0 — the conditional is dead code. The clearance calculation only goes from vantage TO target — does not reverse-test from target back.; AAA gap: real ""framing"" in Witcher 3's level art is hand-authored; procedural sightline cuts are a rough approxim…","bidirectional ray, smarter cut profile (cone, not gaussian)."
terrain_framing.py,190,function,pass_framing,pass_framing,GRADED,file_qualified,A-,A-|2026-04-19: upgraded B- -> reads vantages/framing_clearance_m from intent.composition_hints per-pair DEBUG metrics mean_cut_m only cut cells,B-,,,
terrain_framing.py,299,function,_framing_quality_gate,_framing_quality_gate,MISSING,none,,,,,,
terrain_framing.py,363,function,register_framing_pass,register_framing_pass,GRADED,file_qualified,A-,A-|2026-04-19: upgraded C+ -> supports_region_scope=True idempotent=False deterministic=True blocking QualityGate per vantage*feature pair verification,B+,,,
terrain_gameplay_zones.py,51,function,_label_zones,_label_zones,MISSING,none,,,,,,
terrain_gameplay_zones.py,90,function,_compute_cover_score,_compute_cover_score,MISSING,none,,,,,,
terrain_gameplay_zones.py,124,function,_compute_sky_exposure,_compute_sky_exposure,MISSING,none,,,,,,
terrain_gameplay_zones.py,152,function,_compute_choke_score,_compute_choke_score,MISSING,none,,,,,,
terrain_gameplay_zones.py,217,function,_compute_vantage_score,_compute_vantage_score,MISSING,none,,,,,,
terrain_gameplay_zones.py,258,function,compute_gameplay_zones,compute_gameplay_zones,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C+ -> cover_score 8-neighbor ring EDT sky_exposure Gaussian choke EDT obstacle vantage height*inv-slope-std UE5 EQS,C+,Reasonable AAA gameplay-zone bake — Witcher 3 uses similar heuristics.,"STEALTH heuristic gates on `total > 0.5` (sum of detail_density layers) — if 4 layers each contribute 0.15, sum=0.60 ⇒ STEALTH; tunable but arbitrary.",parameterize thresholds via composition_hints.
terrain_gameplay_zones.py,374,function,_compute_gameplay_score_metrics,_compute_gameplay_score_metrics,MISSING,none,,,,,,
terrain_gameplay_zones.py,399,function,pass_gameplay_zones,pass_gameplay_zones,GRADED,file_qualified,B+,B+|2026-04-19: upgraded B- -> emits cover_score/exposure/choke/vantage mean+max metrics Unity trigger-volume placement,B-,,,
terrain_gameplay_zones.py,450,function,register_bundle_j_gameplay_zones_pass,register_bundle_j_gameplay_zones_pass,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> declarative gameplay-zone pass registration,A-,,,
terrain_geology_validator.py,26,function,validate_strata_consistency,validate_strata_consistency,GRADED,file_qualified,C+,,B+,,"uses `np.roll` which wraps tile edges — explicitly stripped via `[1:-1, 1:-1]` slice. Correct workaround.","use `np.pad(arr, ((1,1),(1,1),(0,0)), mode='edge')` then 4-neighbor sum without wrap."
terrain_geology_validator.py,97,function,validate_strahler_ordering,validate_strahler_ordering,GRADED,file_qualified,B+,B+|2026-04-19: confirmed B+ -> iterative post-order DFS BFS from outlets edge-level violation detection,D,,,
terrain_geology_validator.py,394,function,validate_glacial_plausibility,validate_glacial_plausibility,GRADED,file_qualified,C,,A-,,,
terrain_geology_validator.py,439,function,validate_karst_plausibility,validate_karst_plausibility,GRADED,file_qualified,C+,,A-,,,
terrain_geology_validator.py,499,function,register_bundle_i_passes,register_bundle_i_passes,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> Bundle I geology validator registrar remains wired,A,,,
terrain_glacial.py,32,function,_path_to_cells,_path_to_cells,GRADED,file_qualified,A-,,A-,standard.,Uses `int(round((x - origin_x) / cell_size))` — same CONFLICT-03 (master) coordinate convention drift. Drops out-of-bounds cells silently (no warning if path is mostly outside tile).,consolidate via shared `terrain_coords.world_to_cell`.
terrain_glacial.py,47,function,carve_u_valley,carve_u_valley,GRADED,file_qualified,B+,B+|2026-04-19: upgraded B- -> Svensson 1959 Harbor 1992 parabolic h(d)=-D*sqrt(1-(d/R)^2) Hacks law FA^0.4 gaussian_filter smoothing,C,Houdini glacier-valley node.,,"vectorize via `scipy.ndimage.distance_transform_edt`, OR via `np.minimum.reduce` over a small per-segment loop. Add cross-section noise. Fix overlap merge to `np.minimum(delta, local_delta)`."
terrain_glacial.py,171,function,scatter_moraines,scatter_moraines,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C -> arc-length parameterisation terminal+6-recessional+lateral moraines correct geological classification,B,geological glacier-moraine theory; Houdini scatter on glacier path.,,wire it into `pass_glacial`; add medial + recessional types; scale lateral count by segment length; return z.
terrain_glacial.py,266,function,compute_snow_line,compute_snow_line,GRADED,file_qualified,C+,,A-,atmospheric snow-line model.,,"parameterize transition band; add aspect-driven asymmetry (N-facing +20%, S-facing -20%)."
terrain_glacial.py,300,function,pass_glacial,pass_glacial,GRADED,file_qualified,C,,B,standard pass.,,wire `scatter_moraines`; fix `produces_channels` to always include `glacial_delta`; merge via min not sum; register integrator (cross-file).
terrain_glacial.py,363,function,get_ice_formation_specs,get_ice_formation_specs,GRADED,file_qualified,B,,B,standard sampler.,,Poisson disk subsample for proximity; pass downslope direction to `generate_ice_formation`; fix coord convention.
terrain_god_ray_hints.py,52,method,GodRayHint.to_dict,to_dict,GRADED,file_qualified,A,,A,,None.,
terrain_god_ray_hints.py,66,function,_normalize_sun_dir,_normalize_sun_dir,GRADED,file_qualified,B+,,B+,,,
terrain_god_ray_hints.py,75,function,_build_terrain_silhouette_shadow,_build_terrain_silhouette_shadow,MISSING,none,,,,,,
terrain_god_ray_hints.py,144,function,compute_god_ray_hints,compute_god_ray_hints,GRADED,file_qualified,B+,B+|2026-04-19: confirmed B+ -> ray-march shadow foliage density shadow boundary gradient scipy NMS,D+,Smart heuristic.,"the inner `for r in range(1, rows-1): for c in range(1, cols-1):` non-max suppression is O(H×W) Python loop — slow on 1024×1024 tiles (~1M iterations × inner 3×3 max). Should vectorize via scipy.ndimage.maximum_filter.",vectorize NMS with scipy or numpy stride tricks.
terrain_god_ray_hints.py,336,function,export_god_ray_hints_json,export_god_ray_hints_json,GRADED,file_qualified,B+,,B+,,,
terrain_god_ray_hints.py,356,function,pass_god_ray_hints,pass_god_ray_hints,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> god-ray hint pass remains wired with runtime contract,B,,,
terrain_god_ray_hints.py,405,function,register_bundle_l_god_ray_hints_pass,register_bundle_l_god_ray_hints_pass,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> declarative god-ray hint pass registration,A-,,,
terrain_golden_snapshots.py,49,method,GoldenSnapshot.to_dict,to_dict,GRADED,file_qualified,A,,A,,None.,
terrain_golden_snapshots.py,55,method,GoldenSnapshot.from_dict,from_dict,GRADED,file_qualified,A,,A,Standard Python dataclass round-trip.,"None — uses `.get(...)` everywhere instead of dict subscript, so a missing field doesn't crash determinism CI.",
terrain_golden_snapshots.py,71,function,_channel_hashes,_channel_hashes,GRADED,file_qualified,A-,,A-,,,
terrain_golden_snapshots.py,87,function,save_golden_snapshot,save_golden_snapshot,GRADED,file_qualified,A-,,A-,,,
terrain_golden_snapshots.py,123,function,load_golden_snapshot,load_golden_snapshot,GRADED,file_qualified,A,,A,,,
terrain_golden_snapshots.py,129,function,compare_against_golden,compare_against_golden,GRADED,file_qualified,A-,,A-,,"`tolerance` parameter is reserved but unused. Comment says ""future float-aware comparisons"". Document or remove.",
terrain_golden_snapshots.py,235,function,_seed_one,_seed_one,MISSING,none,,,,,,
terrain_golden_snapshots.py,276,function,seed_golden_library,seed_golden_library,GRADED,file_qualified,B+,B+|2026-04-19: confirmed B+ -> ProcessPoolExecutor parallel pickle fallback 10% failure threshold,C,,silently swallows generation exceptions (`except Exception: continue`) — golden library will be incomplete and you won't know which seeds failed. Should log.,"log skipped seeds + reasons; return separate `(snapshots, skipped)` tuple. ---"
terrain_hierarchy.py,35,method,FeatureTier.from_str,from_str,MISSING,none,,,,,,
terrain_hierarchy.py,77,function,classify_feature_tier,classify_feature_tier,GRADED,file_qualified,B+,,B+,,"1. Cinematic kinds set is hardcoded `{""canyon"", ""waterfall"", ""arch"", ""megaboss_arena"", ""sanctum""}` — should be a module constant overridable by intent. 2. Saliency promotion uses `> 0.8` threshold with no comment explaining why 0.8 (not 0.7, not 0.9). Magic number. 3. Promotion logic loops through…","extract cinematic-kinds to constant, name the threshold (`SALIENCY_PROMOTION_THRESHOLD = 0.8`), simplify the lookup."
terrain_hierarchy.py,119,function,enforce_feature_budget,enforce_feature_budget,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C+ -> tier_rank/saliency sort triangle budget accumulation density cap per km2,C+,,"**IMPORTANT.** Comment says ""treat as hard cap"" but the field is named `max_features_per_km2` which implies density. The math `max_count = max(1, int(round(budget.max_features_per_km2)))` discards the per-km² semantic entirely. For PRIMARY (0.5/km²) you'd cap at 1 feature TOTAL no matter the world…","accept `world_area_km2` param, multiply density × area for true cap; sort by `(tier_priority, feature_id)`. ---"
terrain_horizon_lod.py,34,function,compute_horizon_lod,compute_horizon_lod,GRADED,file_qualified,C+,,B,"Standard silhouette-preserving downsample. [`scipy.ndimage.maximum_filter`](https://docs.scipy.org/doc/scipy/reference/generated/scipy.ndimage.maximum_filter.html) + slicing, or [`skimage.measure.blo",(severity MEDIUM):,
terrain_horizon_lod.py,103,function,_sample_height_bilinear,_sample_height_bilinear,GRADED,file_qualified,A-,A-|2026-04-23: upgraded horizon LOD sampling -> ray-marched skyline queries now use bilinear terrain sampling so off-axis peaks do not leak into the wrong azimuth bins,A-,,,
terrain_horizon_lod.py,129,function,build_horizon_skybox_mask,build_horizon_skybox_mask,GRADED,file_qualified,A-,"A-|2026-04-20: wiring confirmed - stack.set(lod_bias) at line 252, vectorized horizon profile",D,,(severity HIGH — wiring):,"Wire into `pass_horizon_lod`; emit profile to `side_effects` or to a new `stack.horizon_profile` channel; clamp `vz >= terrain.sample(vx,vy) + 1.0`."
terrain_horizon_lod.py,240,function,pass_horizon_lod,pass_horizon_lod,GRADED,file_qualified,A-,A-|2026-04-20: confirmed fully wired — stack.set(lod_bias) written from NN-upsampled silhouette bias; stack.set(horizon_elevation_angles) written from build_horizon_skybox_mask; both in produced_channels; PassResult metrics include horizon_elevation_max/min_rad and skybox_profiles. D wiring bug was pre-existing fix already in tree.,B-,,(severity MEDIUM):,"Store `lod_bias` at `out_res` resolution, not upsampled; use bilinear when consumer wants per-vertex bias. Wire `build_horizon_skybox_mask` into the pass."
terrain_horizon_lod.py,341,function,register_bundle_l_horizon_lod_pass,register_bundle_l_horizon_lod_pass,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> declarative horizon-LOD pass registration,A,,,
terrain_hot_reload.py,35,function,_module_path,_module_path,GRADED,file_qualified,A,,A,,,
terrain_hot_reload.py,40,function,_safe_reload,_safe_reload,GRADED,file_qualified,D+,,B+,,,
terrain_hot_reload.py,74,function,reload_biome_rules,reload_biome_rules,MISSING,none,,,,,,
terrain_hot_reload.py,84,function,reload_material_rules,reload_material_rules,MISSING,none,,,,,,
terrain_hot_reload.py,118,method,HotReloadWatcher.add,add,GRADED,file_qualified,A-,,A-,Standard file-watcher pattern (e.g. UE5's `FCoreDelegates::OnModulesChanged`).,Quietly skips if mtime can't be read (no logging). Minor: a watch_-then-edit-but-fail-to-reload silently does nothing. Real Houdini Python SOPs log a warning.,"Wrap `p.stat().st_mtime` in `try/except OSError: log.debug(""could not stat %s"", p)`."
terrain_hot_reload.py,128,method,HotReloadWatcher.watch_biome_rules,watch_biome_rules,GRADED,file_qualified,A,,A,,None.,
terrain_hot_reload.py,133,method,HotReloadWatcher.watch_material_rules,watch_material_rules,GRADED,file_qualified,A,,A,,None.,
terrain_hot_reload.py,138,method,HotReloadWatcher.check_and_reload,check_and_reload,GRADED,file_qualified,C,,A-,"Standard file-watcher (Watchdog library, importlib.reload).","Polling-based — won't detect changes faster than the next poll call. Real authoring tools (UE5 Live Coding, Houdini's `hou.session.refresh`) use OS file-watch APIs (kqueue, ReadDirectoryChangesW). Polling is acceptable for AI-driven terrain authoring where the watcher fires after every operator ste","Return `(reloaded: List[str], failed: List[Tuple[str, str]])` and let the operator surface failures."
terrain_hot_reload.py,182,method,HotReloadWatcher.force_reload_all,force_reload_all,GRADED,file_simple,A,,A,,,
terrain_hot_reload.py,198,method,HotReloadWatcher.clear_errors,clear_errors,MISSING,none,,,,,,
terrain_hot_reload.py,203,function,force_reload_all,force_reload_all,GRADED,file_qualified,A,,A,,,
terrain_iteration_metrics.py,24,function,_get_peak_memory_mb,_get_peak_memory_mb,GRADED,file_qualified,B+,"B+|2026-04-23: verified peak-memory probe -> resource and psutil fallbacks provide portable RSS sampling, though platform reporting fidelity still depends on host availability",B+,,,
terrain_iteration_metrics.py,98,method,IterationMetrics.record,record,GRADED,file_qualified,A-,A-|2026-04-23: verified incremental iteration recorder -> pass totals cache stats peak-memory sampling and channel-write counters update coherently in O(1),A-,,,
terrain_iteration_metrics.py,141,method,IterationMetrics.reset,reset,GRADED,file_qualified,A,A|2026-04-23: verified metrics reset helper -> counters buffers and incremental aggregates are restored to clean initial state,A,,,
terrain_iteration_metrics.py,160,method,IterationMetrics.merge,merge,GRADED,file_qualified,B-,B-|2026-04-23: verified iteration-metrics merge -> deterministic field aggregation remains correct but still reflects bookkeeping-grade rather than high-end systems depth,B-,,,
terrain_iteration_metrics.py,192,method,IterationMetrics.avg_pass_duration_s,avg_pass_duration_s,GRADED,file_qualified,A,,A,,None.,
terrain_iteration_metrics.py,200,method,IterationMetrics.cache_hit_rate,cache_hit_rate,GRADED,file_qualified,A,,A,,None.,
terrain_iteration_metrics.py,205,method,IterationMetrics.p50_duration_s,p50_duration_s,GRADED,file_qualified,A,,A,"Standard percentile computation. Equivalent to `numpy.percentile(..., method='linear')`.","None — would be a hair faster as `numpy.percentile`, but `numpy` import is already pulled in by the module so the gain is microseconds and the pure-Python sort is correct.",
terrain_iteration_metrics.py,209,method,IterationMetrics.p95_duration_s,p95_duration_s,GRADED,file_qualified,A,,A,,None.,
terrain_iteration_metrics.py,213,method,IterationMetrics.p99_duration_s,p99_duration_s,GRADED,file_qualified,A,A|2026-04-23: verified p99 accessor -> delegates to the shared percentile implementation for stable latency-tail reporting,A,,,
terrain_iteration_metrics.py,217,method,IterationMetrics.max_duration_s,max_duration_s,GRADED,file_qualified,A,,A,,None.,
terrain_iteration_metrics.py,221,method,IterationMetrics.slowest_pass_name,slowest_pass_name,GRADED,file_qualified,A,A|2026-04-23: verified slowest-pass accessor -> exposes the tracked worst-duration pass name without recomputation,A,,,
terrain_iteration_metrics.py,228,method,IterationMetrics.per_pass_totals,per_pass_totals,GRADED,file_simple,B+,B+|2026-04-19: confirmed B+ -> per-pass aggregation correct,A,,,
terrain_iteration_metrics.py,232,method,IterationMetrics.hotspots,hotspots,GRADED,file_qualified,A-,A-|2026-04-23: verified hotspot summary helper -> total-duration ranking returns deterministic top-N pass aggregates,A-,,,
terrain_iteration_metrics.py,239,method,IterationMetrics.summary_report,summary_report,GRADED,file_simple,A,A|2026-04-19: upgraded B -> schema_version 1.1 p99_duration_s machine-parseable JSON stable key contract,A,,,
terrain_iteration_metrics.py,278,method,IterationMetrics.to_json,to_json,GRADED,file_qualified,A,A|2026-04-23: verified metrics serialization helper -> summary snapshots round-trip directly through JSON for telemetry and artifact writes,A,,,
terrain_iteration_metrics.py,288,function,_percentile,_percentile,GRADED,file_qualified,A,A|2026-04-19: upgraded B -> numpy.percentile method=linear numpy>=1.22 fallback interpolation= legacy pure-Python final fallback,A,,,
terrain_iteration_metrics.py,324,function,record_iteration,record_iteration,GRADED,file_qualified,D,,A,,,
terrain_iteration_metrics.py,329,function,record_cache_hit,record_cache_hit,GRADED,file_qualified,A,,A,,None.,
terrain_iteration_metrics.py,333,function,record_cache_miss,record_cache_miss,GRADED,file_qualified,A,,A,,None.,
terrain_iteration_metrics.py,337,function,record_wave,record_wave,GRADED,file_qualified,B,"B|2026-04-23: verified parallel-wave counter helper -> increments the aggregate wave count correctly, though wave_size remains bookkeeping-only today",B,,,
terrain_iteration_metrics.py,342,function,speedup_factor,speedup_factor,GRADED,file_qualified,A,,A,,,
terrain_iteration_metrics.py,361,function,meets_speedup_target,meets_speedup_target,GRADED,file_qualified,D,,A,,,
terrain_iteration_metrics.py,376,function,stdev_duration_s,stdev_duration_s,GRADED,file_qualified,A,,A,,,
terrain_karst.py,89,function,detect_karst_candidates,detect_karst_candidates,GRADED,file_qualified,A-,"A-|2026-04-20: upgraded C+->A-: 6 bugs fixed, Williams radius morphometry, cenote/polje classification",C+,Houdini karst detection on rock_hardness.,MULTIPLE bugs.,fix `h.ptp()` → `np.ptp(h)` or `h.max() - h.min()`; size each feature by drainage area; non-max-suppression instead of grid step.
terrain_karst.py,319,function,carve_karst_features,carve_karst_features,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C -> fully vectorized numpy mgrid elliptical rotation wall cos^p profile uvala np.minimum polje superellipse n=4,C+,Houdini karst carving via heightfield_distort.,,"vectorize via `np.where(dist <= rad_cells, ...)`; fix depth scale (scale to ~5×radius); add noise modulation."
terrain_karst.py,420,function,pass_karst,pass_karst,GRADED,file_qualified,D+,,B-,standard pass.,,declare karst_delta in produces_channels conditionally OR always-produce zeros; add quality gate (≥1 feature when enabled and rock_hardness has limestone band); fix BUG-36.
terrain_karst.py,472,function,get_sinkhole_specs,get_sinkhole_specs,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C -> cenote=flooded large=weathered small=40fresh/60weathered full SinkholeSpec,B-,standard mesh spec extractor.,,fix `generate_sinkhole` (BUG-4); proper depth scale; cenote water plane.
terrain_legacy_bug_fixes.py,31,function,_default_terrain_advanced_path,_default_terrain_advanced_path,GRADED,file_qualified,B,,B,,,
terrain_legacy_bug_fixes.py,51,function,audit_np_clip_in_file,audit_np_clip_in_file,GRADED,file_qualified,B-,,B-,,,
terrain_legacy_bug_fixes.py,112,function,_audit_pixel_units_in_file,_audit_pixel_units_in_file,MISSING,none,,,,,,
terrain_legacy_bug_fixes.py,140,function,audit_terrain_advanced_world_units,audit_terrain_advanced_world_units,GRADED,file_qualified,A,"A|2026-04-20: fully implemented static analysis — scans terrain_advanced.py for unit-range clips, missing out= kwargs, and pixel-unit scaling ops; returns structured summary dict; no stub behaviour present",C-,,none. This is a documentation deliverable that does what it says. ---,
terrain_live_preview.py,27,function,_clone_stack_for_diff,_clone_stack_for_diff,GRADED,file_qualified,A,,A,,,
terrain_live_preview.py,75,method,LivePreviewSession.state,state,GRADED,file_qualified,A,,A,,None.,
terrain_live_preview.py,78,method,LivePreviewSession.current_hash,current_hash,GRADED,file_qualified,A,,A,,None.,
terrain_live_preview.py,81,method,LivePreviewSession.apply_edit,apply_edit,GRADED,file_simple,B+,,B+,,cache invalidate uses prefix match — could over-invalidate.,precise channel→cache-entry index. ### `diff_preview` / `diff_stacks` / `snapshot_stack` (lines 109-133) — A- Clean.
terrain_live_preview.py,127,method,LivePreviewSession.diff_preview,diff_preview,GRADED,file_simple,B,,B,N/A — this is not a diff; it's a hash-membership check. Actual visual diff lives in `compute_visual_diff` in `terrain_visual_diff` (called by `diff_stacks`).,"The function name promises a diff. It returns `{identical, found_before, found_after, history_length}` — that's a hash-equality + history-presence check. Misleading API.",Rename to `lookup_preview_hashes` OR retain stack snapshots (memory permitting) and return a real diff.
terrain_live_preview.py,147,method,LivePreviewSession.diff_stacks,diff_stacks,MISSING,none,,,,,,
terrain_live_preview.py,151,method,LivePreviewSession.snapshot_stack,snapshot_stack,MISSING,none,,,,,,
terrain_live_preview.py,155,method,LivePreviewSession.render_thumbnail_png,render_thumbnail_png,MISSING,none,,,,,,
terrain_live_preview.py,186,function,edit_hero_feature,edit_hero_feature,GRADED,file_qualified,A-,A-|2026-04-19: upgraded F -> cosine-radial overlay float32 max-blend dirty_channels return,F,,"**CRITICAL** — this is a fake editor. Calling `edit_hero_feature(state, ""boss_arena"", [{""type"": ""translate"", ""dx"": 100}])` reports `applied=1` but the boss_arena has not moved. Any test relying on this passes false.","actually look up the HeroFeatureSpec by ID, construct a new frozen instance with mutated fields, swap into intent.hero_feature_specs tuple, mark relevant channels dirty."
terrain_macro_color.py,42,function,_resolve_palette,_resolve_palette,GRADED,file_qualified,B,,B,,,"Return `(palette, issues)` tuple; clamp/validate RGB."
terrain_macro_color.py,60,function,compute_macro_color,compute_macro_color,GRADED,file_qualified,B+,B+|2026-04-19: upgraded B- -> erosion bleaching deposition staining ochre wet blue-grey tint,B-,"Naughty Dog TLOU Part I (GDC 2023, Benainous): material breakup uses multi-octave grunge masks layered at 3+ scales (macro/meso/detail) over the base palette, edge-wear tinting, and per-vertex color-",,Vectorize biome lookup with `palette_lut[biome_arr]`; add 3-octave color noise (use `terrain_stochastic_shader.build_stochastic_sampling_mask` magnitude); palette-relative cool-shift; directional sno
terrain_macro_color.py,142,function,pass_macro_color,pass_macro_color,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> macro-color pass remains wired with runtime channel contract,B+,,,Declare full deps; cache resolved palette.
terrain_macro_color.py,175,function,register_bundle_k_macro_color_pass,register_bundle_k_macro_color_pass,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> declarative macro-color pass registration,B,,—,—
terrain_mask_cache.py,33,function,_hash_channel,_hash_channel,MISSING,none,,,,,,
terrain_mask_cache.py,49,function,cache_key_for_pass,cache_key_for_pass,GRADED,file_qualified,A,,A,,,
